time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/value_loss,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
530432,259,133,-22.623764110000007,734.09,3978,,,,,,,,,,,,
532480,260,133,-22.278716139999997,725.17,3994,0.0,2590,-4.40681843161583,-0.000633338704938069,0.261671781539917,11.389331817626953,26.621595539152622,3e-05,0.1,3.514014e-05,,
534528,261,133,-24.42830039,722.24,4015,0.00048828125,2600,-4.401873081922531,-0.0028046632476616653,0.8792853727936745,0.4684033989906311,2.265468928962946,3e-05,0.1,0.0003373736,,
536576,262,132,-25.302945449999996,724.08,4034,0.0,2610,-4.383924454450607,-0.00024649519182275983,0.629800409078598,37.6551399230957,74.85739469528198,3e-05,0.1,1.3760524e-05,,
538624,263,132,-25.02636109999999,721.21,4051,0.0,2620,-4.38585552573204,-0.001003895397298038,0.7963006496429443,11.307524681091309,45.264095252752305,3e-05,0.1,7.754957e-05,,
540000,,,,,,0.0,2630,-4.435932624340057,-0.002311286969052162,0.8879215195775032,0.5416834950447083,3.1253817923367024,3e-05,0.1,0.00020873739,-17.339443612098695,805.4
540672,264,132,-25.82490949999999,722.65,4079,,,,,,,,,,,,
542720,265,132,-26.029317179999993,716.66,4098,0.00419921875,2640,-4.423413038253784,-0.0027269463374977932,0.8710031807422638,0.4803890883922577,1.3039031516760589,3e-05,0.1,0.0004292519,,
544768,266,132,-27.2823784,721.81,4114,0.0,2650,-4.380395513772965,-0.0016459193648188375,0.8719932436943054,0.5598981976509094,1.149894791096449,3e-05,0.1,0.00029961573,,
546816,267,132,-26.894381889999995,719.97,4129,0.0,2660,-4.36867995262146,-0.0003301552555058151,0.2962999939918518,58.075531005859375,67.24577839970588,3e-05,0.1,1.435075e-05,,
548864,268,132,-25.796177120000003,718.26,4145,0.0,2670,-4.394062894582748,-0.0007860942852857989,0.9140262007713318,0.8718592524528503,4.387613150477409,3e-05,0.1,5.436316e-05,,
550000,,,,,,0.019091796875,2680,-4.398104417324066,-0.004763947546598502,0.8931849747896194,0.05053810775279999,0.5818687510676682,3e-05,0.1,0.0014213948,-24.02813414335251,691.0
550912,269,131,-26.538297070000002,719.56,4178,,,,,,,,,,,,
552960,270,131,-27.88586666,720.31,4197,0.0,2690,-4.419164139032364,-0.0016496185737196356,0.0840575098991394,5.233523845672607,34.48454228937626,3e-05,0.1,9.593947e-05,,
555008,271,131,-28.022712669999997,715.62,4216,0.0,2700,-4.403346586227417,-0.0006585663475561887,0.488877534866333,23.266725540161133,31.26937109977007,3e-05,0.1,1.993557e-05,,
557056,272,131,-28.09700857,717.21,4237,0.0,2710,-4.373506528139115,-0.00027041989524150266,0.7021689116954803,4.558107376098633,41.196330192685124,3e-05,0.1,6.496557e-06,,
559104,273,131,-28.096200300000007,717.79,4258,0.0,2720,-4.423465251922607,-0.0023396426549879834,0.8399108797311783,0.5182456970214844,2.076427299529314,3e-05,0.1,0.00028115243,,
560000,,,,,,0.0,2730,-4.407549059391021,-0.0012542872165795416,0.6783425509929657,14.500822067260742,35.57451317608356,3e-05,0.1,0.00012190244,-40.02207374572754,788.8
561152,274,130,-30.148903599999997,729.45,4287,,,,,,,,,,,,
563200,275,130,-30.081647309999997,732.39,4305,0.000146484375,2740,-4.43478924036026,-0.001028927335573826,0.5625945031642914,16.268613815307617,76.77685267925263,3e-05,0.1,0.00027834423,,
565248,276,130,-30.02849904,732.9,4327,0.0,2750,-4.388059002161026,-0.0006245850163395517,0.7199682593345642,22.114761352539062,43.92541217803955,3e-05,0.1,3.4922152e-05,,
567296,277,130,-29.901273439999997,734.68,4347,0.0,2760,-4.3869533240795135,-0.000707530026556924,0.5575335323810577,16.241174697875977,37.36093296408653,3e-05,0.1,2.5638408e-05,,
569344,278,130,-29.64183776,734.21,4368,0.001123046875,2770,-4.413674086332321,-0.002117265740525909,0.9061794802546501,0.8117411136627197,1.7997892186045648,3e-05,0.1,0.00042833982,,
570000,,,,,,0.0,2780,-4.408490711450577,-0.0020346423611044885,0.7945950925350189,0.19959713518619537,1.6130072478204966,3e-05,0.1,0.00022547663,-41.69438052177429,783.6
571392,279,129,-30.548259780000002,743.11,4402,,,,,,,,,,,,
573440,280,129,-31.376239050000002,744.06,4422,0.0,2790,-4.372453504800797,-0.000554031586216297,0.6472748219966888,62.007747650146484,40.29175725579262,3e-05,0.1,2.9393617e-05,,
575488,281,129,-31.276572100000003,738.88,4441,0.0,2800,-4.374132663011551,-0.0003961694339523092,0.2703039050102234,7.636172771453857,72.10388227701188,3e-05,0.1,1.2010714e-05,,
577536,282,129,-30.44253583,734.54,4456,0.026171875,2810,-4.408261793851852,-0.005619907172513194,0.6374986469745636,0.7370778918266296,1.1452661786228417,3e-05,0.1,0.0018263168,,
579584,283,129,-31.269475080000007,739.65,4474,0.017041015625,2820,-4.401788693666458,-0.005537082267983351,0.9133105874061584,0.10075964033603668,0.3490873996168375,3e-05,0.1,0.0014623387,,
580000,,,,,,0.0,2830,-4.366357570886612,-0.00040550064150011165,0.6533190608024597,23.15701675415039,31.6472045481205,3e-05,0.1,4.5047316e-05,-40.163005125522616,804.2
581632,284,129,-31.85052717,746.98,4508,,,,,,,,,,,,
583680,285,128,-32.92696081,747.84,4526,0.0,2840,-4.3852797746658325,-0.0015820509433979169,0.24608266353607178,47.90589904785156,42.44356941580772,3e-05,0.1,0.00013327133,,
585728,286,128,-32.76818229,746.12,4546,0.0013671875,2850,-4.357536268234253,-0.0019631461793323977,0.6785487532615662,18.37596321105957,36.079622054100035,3e-05,0.1,0.00039859858,,
587776,287,128,-33.737998759999996,751.25,4565,0.0,2860,-4.40400738120079,-0.0003036425507161766,0.2845621109008789,44.60416030883789,72.12990248203278,3e-05,0.1,1.2848817e-05,,
589824,288,128,-34.05789068000001,756.86,4582,0.0,2870,-4.373808991909027,-0.001046932347526308,0.6790764331817627,51.232513427734375,42.850543797016144,3e-05,0.1,9.721014e-05,,
590000,,,,,,0.00146484375,2880,-4.383398956060409,-0.00327389643935021,0.9537874571979046,0.32439932227134705,2.0005352795124054,3e-05,0.1,0.00075965293,-15.146660947799683,691.8
591872,289,128,-34.27442608,768.06,4609,,,,,,,,,,,,
593920,290,128,-34.05816457000001,765.71,4624,0.000927734375,2890,-4.367486596107483,-0.003283641143934801,0.725090503692627,0.432668000459671,1.863659667596221,3e-05,0.1,0.00082346075,,
595968,291,128,-34.85728738,770.67,4646,0.04423828125,2900,-4.384985154867172,-0.00785675413790159,0.958895493298769,0.021976538002490997,0.2028049036860466,3e-05,0.1,0.0023926243,,
598016,292,128,-33.532030049999996,766.41,4667,0.0,2910,-4.3477030277252195,-0.0002482011739630252,0.2384355664253235,31.276878356933594,67.84888029098511,3e-05,0.1,2.750929e-05,,
600000,,,,,,0.001611328125,2920,-4.381596595048904,-0.002677805500570685,0.8979423940181732,1.1542927026748657,2.140898625552654,3e-05,0.1,0.00068542967,-87.91262130737304,932.6
600064,293,127,-32.23375384,763.84,4705,,,,,,,,,,,,
602112,294,127,-32.19421836000001,767.13,4722,0.01640625,2930,-4.374042516946792,-0.005684050678974017,0.8285813331604004,0.03689991682767868,0.4068602679297328,3e-05,0.1,0.0013473344,,
604160,295,127,-30.84803901,760.75,4737,0.0,2940,-4.4004825294017795,-0.0012503084522904827,0.19423997402191162,26.487211227416992,38.43572574555874,3e-05,0.1,0.00014640755,,
606208,296,127,-31.526620599999998,770.78,4751,0.000634765625,2950,-4.384176230430603,-0.0026121736504137517,0.9089763164520264,0.5311213135719299,1.545275294035673,3e-05,0.1,0.00042618395,,
608256,297,127,-31.462674470000003,774.21,4769,0.0013671875,2960,-4.432881796360016,-0.003027781649143435,0.15410560369491577,6.933055877685547,38.6275995850563,3e-05,0.1,0.0004138237,,
610000,,,,,,0.0,2970,-4.36044420003891,-0.0006125717773102224,0.4850877523422241,12.340775489807129,26.849189129471778,3e-05,0.1,4.136312e-05,-38.570587921142575,783.4
610304,298,127,-32.48116186,781.17,4804,,,,,,,,,,,,
612352,299,126,-31.721046760000004,782.82,4825,0.00078125,2980,-4.3807126700878145,-0.0018451696902047842,0.533014327287674,6.118113040924072,35.27308661341667,3e-05,0.1,0.00034294903,,
614400,300,126,-32.32202715,783.38,4847,0.0,2990,-4.349177986383438,-0.0004664736014092341,0.6287562251091003,4.870214939117432,43.831570744514465,3e-05,0.1,2.1577434e-05,,
616448,301,126,-34.5949223,792.33,4866,0.0,3000,-4.3541787981987,-0.00047343731130240486,0.37407225370407104,34.4307746887207,72.82618045806885,3e-05,0.1,1.1314143e-05,,
618496,302,126,-34.53706418000001,796.15,4881,0.0,3010,-4.3448956429958345,-0.0004069573144079186,0.5770343542098999,9.768671035766602,75.6882399559021,3e-05,0.1,1.3993849e-05,,
620000,,,,,,4.8828125e-05,3020,-4.358341997861862,-0.0028593299895874223,0.8738321363925934,0.4844546914100647,1.7136276178061962,3e-05,0.1,0.00044071765,-0.726428434252739,478.8
620544,303,126,-35.282873110000004,805.28,4908,,,,,,,,,,,,
622592,304,126,-35.80844023,812.19,4926,0.0,3030,-4.394914990663528,-0.0010705989843700081,0.4443918466567993,13.958779335021973,43.80164178609848,3e-05,0.1,0.000100965815,,
624640,305,126,-37.60805302,818.14,4943,0.0,3040,-4.368656194210052,-0.0005303746263962239,0.6275864243507385,16.58746910095215,33.64549444019794,3e-05,0.1,3.173368e-05,,
626688,306,126,-35.74558005,814.18,4964,0.0,3050,-4.349818569421768,-0.0004272993115591817,0.1966845989227295,26.33323860168457,68.39536517858505,3e-05,0.1,1.25624065e-05,,
628736,307,126,-37.06312509,821.36,4984,0.0,3060,-4.333155405521393,-0.000671164107916411,0.9246484041213989,0.5761752128601074,3.108988970518112,3e-05,0.1,3.512879e-05,,
630000,,,,,,0.0,3070,-4.368230628967285,-0.0007208299241028727,0.6808811128139496,66.80010223388672,80.8923891544342,3e-05,0.1,4.8889022e-05,-0.29130859375,619.2
630784,308,125,-36.83907244,825.56,5012,,,,,,,,,,,,
632832,309,125,-37.239188160000005,826.19,5030,0.0,3080,-4.378624004125595,-0.0015578409889712929,0.7380874156951904,2.4383275508880615,4.409439152479171,3e-05,0.1,0.0001690425,,
634880,310,125,-37.52323509,828.44,5051,0.0,3090,-4.369340461492539,-0.0014445822431298438,0.567213773727417,12.397895812988281,35.94414374828339,3e-05,0.1,0.000120148325,,
636928,311,125,-37.62192487,834.74,5072,0.0,3100,-4.3478291690349575,-0.0011600064754020423,0.9400719739496708,1.2886055707931519,2.1480809077620506,3e-05,0.1,8.554192e-05,,
638976,312,125,-37.67252436,835.17,5091,0.0,3110,-4.381613570451736,-0.000999811874498846,0.10801082849502563,14.699258804321289,31.574170851707457,3e-05,0.1,5.5317098e-05,,
640000,,,,,,0.0,3120,-4.359609931707382,-0.0005253854920738377,0.6794950664043427,0.42235779762268066,39.944506174325944,3e-05,0.1,2.1630229e-05,-18.910556602478028,801.4
641024,313,125,-37.766884909999995,840.4,5124,,,,,,,,,,,,
643072,314,125,-37.933496749999996,842.68,5140,0.0,3130,-4.394913804531098,-0.0017477575252996757,0.8917027339339256,0.5273122191429138,4.03602294921875,3e-05,0.1,0.0001820517,,
645120,315,125,-36.721216049999995,832.63,5155,0.0,3140,-4.354401552677155,-0.0008374371798709034,0.6997155547142029,18.71540641784668,32.36588076651096,3e-05,0.1,7.6484896e-05,,
647168,316,125,-37.84884036,837.76,5173,0.0,3150,-4.36204708814621,-0.00039371375169139355,0.3936578631401062,3.9271116256713867,34.90541375875473,3e-05,0.1,1.403538e-05,,
649216,317,124,-37.21836634,836.75,5194,0.0,3160,-4.34188197851181,-0.0007195376267191023,0.6318487524986267,21.631729125976562,80.45438225269318,3e-05,0.1,3.056985e-05,,
650000,,,,,,0.0,3170,-4.402188360691071,-0.0020040533388964834,0.5959116220474243,10.549978256225586,31.737099558115005,3e-05,0.1,0.00018664115,-38.26729109287262,749.0
651264,318,124,-38.24240357,843.99,5228,,,,,,,,,,,,
653312,319,124,-40.08184801,849.88,5246,0.0,3180,-4.41005277633667,-0.0005257750082819257,-0.005673527717590332,4.6137614250183105,29.358634105324747,3e-05,0.1,2.5476853e-05,,
655360,320,124,-40.38098386,843.4,5265,0.0,3190,-4.360506528615952,-0.00032784043287392706,0.3524182438850403,43.64845657348633,71.68298202753067,3e-05,0.1,9.707379e-06,,
657408,321,124,-39.45102791,842.38,5272,0.0,3200,-4.383874571323394,-0.0008879957444150932,0.7208665013313293,18.28862190246582,43.011465954780576,3e-05,0.1,6.3327956e-05,,
659456,322,124,-39.898158460000005,843.49,5277,0.0,3210,-4.345879065990448,-0.000791216672223527,0.7766511738300323,22.873083114624023,50.48396918177605,3e-05,0.1,9.9181576e-05,,
660000,,,,,,0.0,3220,-4.356237190961838,-0.0009614680137019604,0.8850636631250381,0.9690791964530945,2.538873779773712,3e-05,0.1,9.399856e-05,-43.27254806160927,899.4
661504,323,124,-39.650060630000006,848.0,5292,,,,,,,,,,,,
663552,324,125,-39.755823250000006,851.36,5297,0.001708984375,3230,-4.394734901189804,-0.002397042186930776,0.8924775123596191,0.9298542141914368,2.646059888601303,3e-05,0.1,0.0006738429,,
665600,325,125,-39.29059049000001,847.58,5303,0.0,3240,-4.397333401441574,-0.0020477376063354315,0.9033116549253464,0.4638187885284424,1.9075806133449078,3e-05,0.1,0.00028624808,,
667648,326,125,-37.103151659999995,843.24,5308,0.0,3250,-4.399421310424804,-0.00103898967281566,0.6638131439685822,8.358721733093262,39.33154956698418,3e-05,0.1,6.375462e-05,,
669696,327,126,-36.336494599999995,841.7,5314,0.0,3260,-4.380861693620682,-0.001720188109902665,0.8393426537513733,1.7193892002105713,5.026245965063572,3e-05,0.1,0.00022079409,,
670000,,,,,,0.0,3270,-4.369180339574814,-0.0013376972769037821,0.6399680078029633,14.376389503479004,44.04388942122459,3e-05,0.1,0.00011040532,-68.97029514312744,931.6
671744,328,126,-35.5006382,843.55,5329,,,,,,,,,,,,
673792,329,126,-36.0456283,843.0,5335,0.008251953125,3280,-4.417569833993912,-0.004291234834818169,0.9593716487288475,0.0927937924861908,0.48682177234441043,3e-05,0.1,0.0007066999,,
675840,330,126,-37.79085318,840.94,5340,0.0,3290,-4.38678964972496,-0.0009847568755503744,0.2401367425918579,29.934003829956055,40.18606641292572,3e-05,0.1,0.00012195599,,
677888,331,126,-37.80539198,833.49,5345,0.0,3300,-4.3654212832450865,-0.0006031088181771338,0.3877720236778259,48.21266174316406,78.0476419210434,3e-05,0.1,2.7162489e-05,,
679936,332,127,-37.57361472,827.36,5351,0.0,3310,-4.374002611637115,-0.000584922886628192,0.6148392260074615,25.697479248046875,43.27756081223488,3e-05,0.1,2.7506088e-05,,
680000,,,,,,0.0,3320,-4.442267423868179,-0.002026939086499624,0.12850922346115112,12.66321849822998,28.206546425819397,3e-05,0.1,0.00017443902,-12.851027774810792,755.0
681984,333,127,-37.186226960000006,830.73,5364,,,,,,,,,,,,
684032,334,127,-37.79583383,830.04,5369,0.000927734375,3330,-4.412025952339173,-0.0024280650599393994,0.7440927922725677,1.0149335861206055,5.567831790447235,3e-05,0.1,0.00039795515,,
686080,335,127,-36.51115933999999,821.62,5374,0.0,3340,-4.415998721122742,-0.0007103542084223591,0.7087708115577698,7.984025955200195,41.8871668279171,3e-05,0.1,3.948374e-05,,
688128,336,127,-35.54013960999999,822.68,5380,0.00078125,3350,-4.438719779253006,-0.0021195967856328934,0.8491017818450928,0.4861587584018707,2.066451285034418,3e-05,0.1,0.00029166645,,
690000,,,,,,4.8828125e-05,3360,-4.398050838708878,-0.0019350082788150758,0.8229386210441589,0.8688964247703552,2.153479079902172,3e-05,0.1,0.000297245,-28.41316204071045,728.0
690176,337,127,-34.72930428,813.1,5392,,,,,,,,,,,,
692224,338,128,-34.63993306,820.65,5398,0.00517578125,3370,-4.447732049226761,-0.00425507404434029,0.7097850441932678,0.4504149556159973,1.3868416145443916,3e-05,0.1,0.0007291706,,
694272,339,128,-34.60264791,819.4,5403,0.0,3380,-4.366371834278107,-0.0013896570802899078,0.7423984110355377,28.02229881286621,44.224336475133896,3e-05,0.1,0.00012716334,,
696320,340,128,-32.53426195,813.96,5408,0.0,3390,-4.373829364776611,-0.0013638994947541504,0.6808100044727325,9.955879211425781,34.57128040194512,3e-05,0.1,0.00010003196,,
698368,341,128,-32.42373064,812.48,5414,0.03212890625,3400,-4.421466678380966,-0.005569655961880926,0.8203500360250473,0.06393972039222717,0.4047697676345706,3e-05,0.1,0.0020272932,,
700000,,,,,,0.0,3410,-4.376636028289795,-0.0005225007625995204,0.3481438159942627,21.902727127075195,59.59522774219513,3e-05,0.1,7.843063e-05,-6.468708157539368,813.8
700416,342,129,-32.15198436,807.75,5428,,,,,,,,,,,,
702464,343,129,-31.140088289999994,811.87,5433,0.03037109375,3420,-4.439145314693451,-0.006125587105634623,0.39847904443740845,0.10504801571369171,1.1238107930868864,3e-05,0.1,0.0018087722,,
704512,344,129,-29.199492449999997,806.3,5439,0.030712890625,3430,-4.409934931993485,-0.006235991229186766,0.7717306613922119,0.0764353796839714,0.4021804263815284,3e-05,0.1,0.0019145212,,
706560,345,129,-29.07788301,802.43,5444,0.00478515625,3440,-4.399447190761566,-0.0042103466083062814,0.46844667196273804,0.9373094439506531,2.411555753275752,3e-05,0.1,0.0007631212,,
708608,346,130,-27.38565482,797.98,5450,0.0,3450,-4.388737344741822,-0.00043465371418278665,0.04771679639816284,24.38336753845215,29.254968750476838,3e-05,0.1,4.4061046e-05,,
710000,,,,,,0.0,3460,-4.375254303216934,-0.0009485982562182471,0.8863112032413483,0.8271255493164062,2.8584396757185457,3e-05,0.1,6.366169e-05,-35.554756259918214,822.0
710656,347,130,-28.511308639999996,792.36,5464,,,,,,,,,,,,
712704,348,130,-27.26346082,790.16,5469,0.0,3470,-4.384007972478867,-0.0003627061931183562,0.4924962520599365,17.129467010498047,39.62982093691826,3e-05,0.1,1.0053918e-05,,
714752,349,130,-26.02243803,784.61,5475,0.0,3480,-4.37191122174263,-0.0014118844643235206,0.9497309438884258,2.1791958808898926,3.059782142937183,3e-05,0.1,0.000115731964,,
716800,350,130,-25.00086701,784.34,5480,0.0,3490,-4.380354559421539,-0.0017011302159517072,0.9298973903059959,0.3895716071128845,0.9127913311123848,3e-05,0.1,0.00019575146,,
718848,351,131,-25.00221951,780.14,5486,0.00087890625,3500,-4.373179346323013,-0.0033913691993802788,0.820311963558197,0.14176428318023682,0.7756125189363956,3e-05,0.1,0.0006075668,,
720000,,,,,,0.022021484375,3510,-4.386779719591141,-0.0049792506761150435,0.8401216864585876,-9.613484144210815e-05,0.1769033597782254,3e-05,0.1,0.0015795336,-60.02513961791992,855.8
720896,352,131,-24.191104290000002,781.88,5501,,,,,,,,,,,,
722944,353,131,-24.591405819999995,781.84,5506,0.0021484375,3520,-4.378381723165512,-0.002669374315883033,0.8302014023065567,0.42923998832702637,0.996192479506135,3e-05,0.1,0.00039591306,,
724992,354,131,-23.760419900000006,781.54,5512,0.0,3530,-4.377922457456589,-0.0006174501148052513,0.11154735088348389,5.5850701332092285,35.15958109200001,3e-05,0.1,2.510706e-05,,
727040,355,131,-21.728121469999998,774.71,5517,0.0,3540,-4.335535931587219,-0.00029277415305841716,0.739952802658081,8.487123489379883,38.87945322394371,3e-05,0.1,5.94373e-06,,
729088,356,132,-22.03427678,775.14,5523,0.00068359375,3550,-4.432589358091354,-0.0022182308428455146,0.6086227595806122,0.27218765020370483,2.1653309680521486,3e-05,0.1,0.00027674675,,
730000,,,,,,0.0,3560,-4.340217638015747,-0.0003058381291339174,0.7646442800760269,13.665711402893066,39.21565902233124,3e-05,0.1,2.4316483e-05,-56.06263809204101,871.2
731136,357,132,-20.025817059999998,768.96,5538,,,,,,,,,,,,
733184,358,132,-21.596909440000005,776.09,5543,0.0736328125,3570,-4.381337410211563,-0.00855316817178391,0.47047948837280273,0.03503211587667465,0.29193626493215563,3e-05,0.1,0.00285245,,
735232,359,132,-20.07416178,771.77,5548,0.0,3580,-4.369730466604233,-9.541379986330867e-05,0.11028623580932617,33.586402893066406,65.80375428199768,3e-05,0.1,2.7085596e-05,,
737280,360,132,-19.84036721,760.2,5553,0.00126953125,3590,-4.397115164995194,-0.002077941966126673,0.7360700070858002,0.24042560160160065,0.7167930744588376,3e-05,0.1,0.00047213564,,
739328,361,132,-20.89647953,762.8,5559,0.01298828125,3600,-4.432411426305771,-0.005325942044146359,0.8791530355811119,0.2601272165775299,0.44617822486907244,3e-05,0.1,0.0012255709,,
740000,,,,,,0.0,3610,-4.404208868741989,-0.0002078247081954032,0.33459222316741943,6.73665189743042,27.105668656527996,3e-05,0.1,9.934243e-06,-23.202033519744873,846.0
741376,362,133,-19.8194525,769.72,5573,,,,,,,,,,,,
743424,363,133,-20.943595130000002,774.33,5578,0.0,3620,-4.3819660425186155,-0.0008448359381873161,0.8944985345005989,1.6606011390686035,5.273840875923634,3e-05,0.1,3.8569327e-05,,
745472,364,133,-21.48443467,773.34,5583,0.0,3630,-4.3918578088283535,-0.0003669721365440637,0.243183434009552,13.18532657623291,26.6665642619133,3e-05,0.1,1.6948528e-05,,
747520,365,133,-21.62326574,775.43,5589,0.0,3640,-4.387954336404801,-0.0005033182271290571,0.7344886362552643,13.429144859313965,38.49098949432373,3e-05,0.1,1.9229454e-05,,
749568,366,133,-23.367525500000003,777.68,5594,0.0,3650,-4.3346146941185,-0.0005657095258357004,0.7806719392538071,50.38102722167969,46.72758201360703,3e-05,0.1,3.5844947e-05,,
750000,,,,,,0.0,3660,-4.355207747220993,-0.00022004934508004225,0.5825348794460297,44.09668731689453,75.73884999752045,3e-05,0.1,4.619884e-06,-59.887168884277344,857.8
751616,367,134,-24.33663545,790.61,5608,,,,,,,,,,,,
753664,368,134,-21.75404117,779.83,5613,0.0,3670,-4.3606001257896425,-0.0003361843875609338,0.4586358070373535,2.636983871459961,39.96193642616272,3e-05,0.1,1.3140263e-05,,
755712,369,134,-22.61703205,784.97,5619,0.0,3680,-4.404502415657044,-0.0015418752023833803,0.8803472593426704,0.31886792182922363,2.1162802562117577,3e-05,0.1,0.00010746997,,
757760,370,134,-22.931711750000005,788.17,5624,0.0,3690,-4.363608765602112,-0.00034390658474876546,0.6026574075222015,27.988569259643555,40.0370667219162,3e-05,0.1,2.8621493e-05,,
759808,371,134,-22.41689382,781.18,5629,0.0,3700,-4.389068847894668,-0.0003309368352347519,0.5126496255397797,35.84451675415039,35.24658971428871,3e-05,0.1,1.2665463e-05,,
760000,,,,,,0.002587890625,3710,-4.421173584461212,-0.002976184993167408,0.5366245806217194,0.665441632270813,2.7371214769780634,3e-05,0.1,0.0004597562,-22.427695870399475,609.4
761856,372,135,-23.731154919999998,791.17,5640,,,,,,,,,,,,
763904,373,135,-23.59108215,792.82,5645,0.0,3720,-4.404293644428253,-0.00037498527162824755,0.7518518567085266,12.64326286315918,40.76129131913185,3e-05,0.1,1.5224272e-05,,
765952,374,135,-24.064641459999994,797.81,5650,0.0,3730,-4.391658043861389,-0.001483757543610409,0.5483635663986206,14.794673919677734,43.384122437238695,3e-05,0.1,0.0002500626,,
768000,375,135,-24.71240847,794.21,5656,0.0001953125,3740,-4.402733558416367,-0.001897682822891511,0.9550441466271877,0.135458841919899,0.9760770721361041,3e-05,0.1,0.00043333907,,
770000,,,,,,0.0,3750,-4.409147322177887,-0.0014487314663711004,0.2890890836715698,11.629030227661133,41.06812390089035,3e-05,0.1,0.00015446317,-16.43785514831543,770.8
770048,376,135,-25.488845149999996,802.96,5669,,,,,,,,,,,,
772096,377,136,-25.28745626,797.78,5674,0.0,3760,-4.412804794311524,-0.000683690958248917,0.5536192357540131,31.223060607910156,38.600923067331316,3e-05,0.1,1.8726976e-05,,
774144,378,136,-24.1592479,796.06,5679,0.00498046875,3770,-4.4106931447982785,-0.001509092713240534,0.35569512844085693,18.885225296020508,40.8520631313324,3e-05,0.1,0.00051324745,,
776192,379,136,-23.60473893,791.57,5684,0.00078125,3780,-4.438214153051376,-0.002778867926099338,0.906864196062088,0.23065721988677979,0.683959786221385,3e-05,0.1,0.0004152284,,
778240,380,136,-23.32410185,790.43,5689,0.0205078125,3790,-4.401992589235306,-0.007172231312142685,0.8075863569974899,0.05225390940904617,0.8508779788389802,3e-05,0.1,0.0017243773,,
780000,,,,,,0.000244140625,3800,-4.389262938499451,-0.0018042599491309374,0.933440625667572,0.5745679140090942,1.7710420563817024,3e-05,0.1,0.00024036941,-46.972479820251465,738.4
780288,381,136,-24.00088381,781.97,5702,,,,,,,,,,,,
782336,382,137,-24.069484620000004,778.34,5707,0.00146484375,3810,-4.424725914001465,-0.0039792078896425664,0.9544559270143509,0.24692559242248535,0.8702168431133032,3e-05,0.1,0.00057372276,,
784384,383,137,-24.107728710000007,779.76,5713,0.013916015625,3820,-4.405853247642517,-0.0040243936426122675,0.9367155358195305,0.1799391210079193,0.9537271779030562,3e-05,0.1,0.0010328292,,
786432,384,137,-23.775821740000005,779.32,5718,0.0,3830,-4.3879893064498905,-0.0009082380071049556,0.576704740524292,19.056711196899414,39.08685653209686,3e-05,0.1,4.2985426e-05,,
788480,385,137,-23.91103322,780.79,5723,0.072412109375,3840,-4.38734849691391,-0.008212074388575274,0.9140172079205513,-0.006962768733501434,0.20136096952483057,3e-05,0.1,0.0021895275,,
790000,,,,,,0.0,3850,-4.3982746541500095,-0.00030556515703210606,0.5225793123245239,7.669410228729248,33.03790784180164,3e-05,0.1,3.9704522e-05,-20.879761934280396,630.8
790528,386,137,-25.09196106,781.61,5735,,,,,,,,,,,,
792576,387,138,-24.45687307,793.81,5740,0.011279296875,3860,-4.3967062652111055,-0.002342172496719286,0.06073993444442749,13.926587104797363,35.29849839508533,3e-05,0.1,0.0009896618,,
794624,388,138,-24.43195447,786.3,5745,0.00361328125,3870,-4.441705000400543,-0.0035490450551151297,0.9134458526968956,0.06908434629440308,0.6859946940094233,3e-05,0.1,0.0006824514,,
796672,389,138,-25.318433289999998,786.65,5750,0.0,3880,-4.433827644586563,-0.0008564218558603897,0.8307815343141556,0.8373388648033142,3.0423534527420997,3e-05,0.1,6.035657e-05,,
798720,390,138,-27.162087320000005,794.61,5756,0.0,3890,-4.3976507663726805,-0.0006067861162591725,0.2732347846031189,12.107970237731934,30.138772782683372,3e-05,0.1,2.4050445e-05,,
800000,,,,,,0.0,3900,-4.37931073307991,-0.0004365341330412775,0.6972990334033966,78.99937438964844,69.50263404846191,3e-05,0.1,1.1030526e-05,-11.518907928466797,563.0
800768,391,138,-26.560177620000008,792.05,5767,,,,,,,,,,,,
802816,392,139,-25.498335540000003,787.28,5772,0.0,3910,-4.440489983558654,-0.0012530437408713624,0.8447141200304031,1.0739495754241943,4.402028754353523,3e-05,0.1,0.0001472926,,
804864,393,139,-24.480222509999997,784.81,5777,0.000146484375,3920,-4.406504672765732,-0.0008807961581624113,0.8612845689058304,0.95133376121521,3.3489789038896562,3e-05,0.1,0.00015737858,,
806912,394,139,-24.48381469,778.9,5782,0.0,3930,-4.415166419744492,-0.0010461330908583476,0.8889412432909012,0.9545033574104309,3.0381130054593086,3e-05,0.1,6.578333e-05,,
808960,395,139,-24.68276955,775.65,5787,0.0,3940,-4.399890744686127,-0.00020280138996895403,0.6563711762428284,11.856242179870605,38.57044597268104,3e-05,0.1,8.930918e-06,,
810000,,,,,,0.001708984375,3950,-4.425991541147232,-0.0015666187427996192,0.15231895446777344,15.80472469329834,37.98596121966839,3e-05,0.1,0.00031825065,-9.036401009559631,592.6
811008,396,139,-24.626536399999996,780.51,5799,,,,,,,,,,,,
