time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
1177,5676,25.795571419999998,94.64,424,2410496,,,,,,,,,,,,
1178,5681,26.26602654,94.79,424,2412544,3e-05,1.7691691763699056,0.24714237451553345,0.9117597341537476,11770,0.0032343504,-2.1887509375810623,0.0880859375,-0.010008367989212275,0.1,,
1179,5686,25.475485359999997,95.08,424,2414592,3e-05,1.5623086616396904,0.27610889077186584,0.91901695728302,11780,0.00205066,-2.231868398189545,0.047509765625,-0.009030892449663952,0.1,,
1180,5690,25.43621982,94.82,424,2416640,3e-05,1.4478983156383038,0.23144471645355225,0.9226606488227844,11790,0.0029977597,-2.242764762043953,0.071484375,-0.012019717713701538,0.1,,
1181,5695,25.73426762,94.23,424,2418688,3e-05,1.1464948430657387,0.15305869281291962,0.9419178366661072,11800,0.002833772,-2.181443476676941,0.095263671875,-0.01062938563991338,0.1,,
,,,,,2420000,3e-05,1.39668950997293,0.16401970386505127,0.8999408483505249,11810,0.003223514,-2.2006078094244,0.079248046875,-0.010175288267782889,0.1,23.377870559692383,96.6
1182,5701,25.401265099999996,92.91,424,2420736,,,,,,,,,,,,
1183,5706,24.886296290000004,92.54,424,2422784,3e-05,2.8058199509978294,0.42321762442588806,0.8970541954040527,11820,0.0019723948,-2.262272435426712,0.058447265625,-0.00981888675596565,0.1,,
1184,5710,25.36121916,92.09,424,2424832,3e-05,1.9730152867734432,0.37803006172180176,0.8897703289985657,11830,0.0031254846,-2.257828402519226,0.0716796875,-0.010136597740347498,0.1,,
1185,5715,24.374411569999996,92.91,424,2426880,3e-05,1.359364863857627,0.2024661749601364,0.9380635023117065,11840,0.002693432,-2.1997066348791123,0.0833984375,-0.011953460730728694,0.1,,
1186,5720,24.371089450000003,93.42,424,2428928,3e-05,1.4519819784909487,0.21023458242416382,0.893996000289917,11850,0.0033095311,-2.239013761281967,0.08779296875,-0.011983249214245007,0.1,,
,,,,,2430000,3e-05,1.4838425531983375,0.20952919125556946,0.9079837799072266,11860,0.003565364,-2.224375683069229,0.07275390625,-0.009700151707511396,0.1,30.24331588745117,89.4
1187,5726,24.14199117,94.01,424,2430976,,,,,,,,,,,,
1188,5731,24.713568410000004,93.91,424,2433024,3e-05,1.2043881367892026,0.18848972022533417,0.9200494289398193,11870,0.0022454122,-2.2338525354862213,0.0712890625,-0.01047432470950298,0.1,,
1189,5736,24.889288620000002,93.62,424,2435072,3e-05,1.3394151899963618,0.15033237636089325,0.9381358027458191,11880,0.0027974849,-2.1776313543319703,0.08427734375,-0.012462110922206194,0.1,,
1190,5740,25.305318439999997,93.62,424,2437120,3e-05,1.6909155569970609,0.24611788988113403,0.8789829611778259,11890,0.0023340387,-2.2205158352851866,0.055908203125,-0.008180481230374426,0.1,,
1191,5745,25.172761350000002,93.81,424,2439168,3e-05,1.518867765367031,0.26667284965515137,0.9129171371459961,11900,0.0022622342,-2.1860465854406357,0.059814453125,-0.011013438866939396,0.1,,
,,,,,2440000,3e-05,1.5121233195066452,0.2340928316116333,0.9192197918891907,11910,0.0025432191,-2.203635561466217,0.065283203125,-0.011682234628824516,0.1,23.999914932250977,102.6
1192,5751,24.77891958,94.87,424,2441216,,,,,,,,,,,,
1193,5755,25.088257359999997,94.31,424,2443264,3e-05,1.2012941766530276,0.2435895800590515,0.927839994430542,11920,0.0031726006,-2.1863144427537917,0.08017578125,-0.012224491842789575,0.1,,
1194,5759,25.216218209999997,93.79,424,2445312,3e-05,1.391720188781619,0.16214004158973694,0.9221146106719971,11930,0.002826218,-2.165188354253769,0.089208984375,-0.012219388083030936,0.1,,
1195,5764,25.140240480000003,93.83,424,2447360,3e-05,1.2766958855092525,0.17636102437973022,0.920627236366272,11940,0.003334227,-2.2512260347604753,0.10029296875,-0.012807403650367633,0.1,,
1196,5769,24.8904459,93.74,424,2449408,3e-05,1.7776125572621821,0.24690261483192444,0.9023283123970032,11950,0.003103214,-2.2164857625961303,0.08193359375,-0.01073470142437145,0.1,,
,,,,,2450000,3e-05,1.3791708484292031,0.24007871747016907,0.9167320728302002,11960,0.0020978528,-2.2087493032217025,0.07666015625,-0.010721725295297801,0.1,19.403905200958253,96.0
1197,5774,24.905282250000006,93.66,424,2451456,,,,,,,,,,,,
1198,5779,24.04638101,94.35,424,2453504,3e-05,1.7122117467224598,0.2889580726623535,0.9228545427322388,11970,0.0018700727,-2.1481964617967604,0.054736328125,-0.010597657097969204,0.1,,
1199,5784,24.172575240000004,93.35,424,2455552,3e-05,2.215085253864527,0.3458879590034485,0.8915373086929321,11980,0.002148252,-2.2083327203989027,0.06240234375,-0.011040798056637869,0.1,,
1200,5789,23.954977239999998,93.45,424,2457600,3e-05,2.4572108551859855,0.5135977268218994,0.8914896249771118,11990,0.001653291,-2.139638876914978,0.0455078125,-0.009252466092584654,0.1,,
1201,5794,24.70091169,91.97,424,2459648,3e-05,1.1251561343669891,0.11546055972576141,0.9378266930580139,12000,0.0032011736,-2.1940918296575544,0.091064453125,-0.011412788729649037,0.1,,
,,,,,2460000,3e-05,1.054882737249136,0.15190468728542328,0.9193960428237915,12010,0.0032503987,-2.1899718403816224,0.09921875,-0.01264778437325731,0.1,14.601165580749512,99.0
1202,5800,25.670572059999998,92.5,424,2461696,,,,,,,,,,,,
1203,5805,26.89526183,92.16,424,2463744,3e-05,1.3069040395319462,0.19294720888137817,0.9300539493560791,12020,0.0025200022,-2.204951485991478,0.0833984375,-0.011689623218262567,0.1,,
1204,5810,25.92812512,93.81,424,2465792,3e-05,1.0062651079148055,0.2326018214225769,0.9436139464378357,12030,0.0037425929,-2.217157930135727,0.1068359375,-0.014019029689370655,0.1,,
1205,5814,26.099948830000006,94.25,424,2467840,3e-05,1.7099371820688247,0.2856813967227936,0.889448881149292,12040,0.0017771944,-2.2146469444036483,0.04716796875,-0.009132224443601445,0.1,,
1206,5819,25.49399824,94.02,424,2469888,3e-05,1.1677069041877985,0.16856354475021362,0.9232141375541687,12050,0.002791586,-2.173536145687103,0.071630859375,-0.011233359586913138,0.1,,
,,,,,2470000,3e-05,1.3688475038856267,0.2588549852371216,0.9060367941856384,12060,0.0027389755,-2.205737495422363,0.058837890625,-0.009412270685425028,0.1,25.232693099975585,91.6
1207,5824,24.832652659999997,94.56,424,2471936,,,,,,,,,,,,
1208,5829,23.92964741,94.33,424,2473984,3e-05,1.3343982387334108,0.20774155855178833,0.936640202999115,12070,0.0036574712,-2.213629165291786,0.1052734375,-0.012632962813950144,0.1,,
1209,5833,24.628712729999997,94.17,424,2476032,3e-05,2.572234058380127,0.43824949860572815,0.8721891641616821,12080,0.0020241365,-2.1639818221330644,0.06025390625,-0.009323470201343298,0.1,,
1210,5838,24.708452600000005,92.94,424,2478080,3e-05,1.4487578094005584,0.22843068838119507,0.9083884358406067,12090,0.0024831356,-2.163990020751953,0.059033203125,-0.009911210407153703,0.1,,
,,,,,2480000,3e-05,1.4018382363021373,0.21879971027374268,0.9183090329170227,12100,0.002756429,-2.17812916636467,0.066064453125,-0.012049938016571105,0.1,22.916759872436522,93.4
1211,5843,24.87981646,94.41,424,2480128,,,,,,,,,,,,
1212,5848,24.58981575,94.97,424,2482176,3e-05,1.5934718623757362,0.2135920226573944,0.913802444934845,12110,0.0027383356,-2.211274328827858,0.104541015625,-0.010216087417211384,0.1,,
1213,5853,25.530695320000003,95.12,424,2484224,3e-05,1.526058803871274,0.2072758823633194,0.9361352920532227,12120,0.001969344,-2.203292265534401,0.05048828125,-0.011176203098148107,0.1,,
1214,5857,25.49202858000001,94.67,424,2486272,3e-05,1.6195147637277842,0.18198895454406738,0.9285345077514648,12130,0.0023594624,-2.175903308391571,0.081201171875,-0.010167309298412874,0.1,,
1215,5862,25.28364014,94.7,424,2488320,3e-05,0.7861329812556506,0.10996902734041214,0.9480068683624268,12140,0.0053523546,-2.209450089931488,0.113671875,-0.01330993048613891,0.1,,
,,,,,2490000,3e-05,1.502055461704731,0.26484471559524536,0.9215518236160278,12150,0.0034249737,-2.1721090763807296,0.10732421875,-0.010612848697928712,0.1,25.978396606445312,99.8
1216,5867,25.799524220000002,94.58,424,2490368,,,,,,,,,,,,
1217,5872,25.7606419,93.93,424,2492416,3e-05,3.712926862388849,0.7443214654922485,0.876575767993927,12160,0.0016537446,-2.186102768778801,0.05859375,-0.00802979125874117,0.1,,
1218,5876,24.373912150000002,94.76,424,2494464,3e-05,1.1894987601786853,0.1810135394334793,0.9221484661102295,12170,0.003551308,-2.2332505881786346,0.098779296875,-0.012623262201668695,0.1,,
1219,5881,24.574127419999996,94.71,424,2496512,3e-05,1.0450645823031663,0.14928728342056274,0.9130396246910095,12180,0.003036338,-2.2415069580078124,0.087451171875,-0.012482297129463405,0.1,,
1220,5885,23.88160964,95.28,424,2498560,3e-05,1.2597233161330224,0.2092036008834839,0.932033896446228,12190,0.0029555918,-2.1932226210832595,0.078369140625,-0.01138357239542529,0.1,,
,,,,,2500000,3e-05,1.3178362913429738,0.25037360191345215,0.9116596579551697,12200,0.003659726,-2.200536787509918,0.098486328125,-0.012892819422995671,0.1,31.308211517333984,85.4
1221,5891,23.25055278,95.32,424,2500608,,,,,,,,,,,,
1222,5895,23.77266274,94.64,424,2502656,3e-05,1.8119921777397394,0.16190409660339355,0.8433846235275269,12210,0.0027619726,-2.2007660239934923,0.09375,-0.010310786962509155,0.1,,
1223,5900,23.96197314,94.64,424,2504704,3e-05,1.3321767400950193,0.23090633749961853,0.9119033217430115,12220,0.0029665953,-2.157813122868538,0.0736328125,-0.010696518648182973,0.1,,
1224,5904,23.79411014,95.12,424,2506752,3e-05,1.2148096136748792,0.1421583592891693,0.9143555760383606,12230,0.0032023382,-2.2273250579833985,0.0798828125,-0.01083341597695835,0.1,,
1225,5909,23.271780950000004,95.83,424,2508800,3e-05,1.4541252501308919,0.22110852599143982,0.9190391898155212,12240,0.002371706,-2.209769979119301,0.094873046875,-0.011221694978303276,0.1,,
,,,,,2510000,3e-05,2.076804969087243,0.23043040931224823,0.8914850950241089,12250,0.0027235518,-2.256817862391472,0.0654296875,-0.010644946139655076,0.1,24.88689742088318,92.4
1226,5915,22.56438873,94.88,424,2510848,,,,,,,,,,,,
1227,5919,22.249305239999998,95.75,424,2512896,3e-05,1.9413061998784542,0.4049866795539856,0.8562484979629517,12260,0.002964303,-2.214439880847931,0.08359375,-0.00985136252711527,0.1,,
1228,5924,21.990053789999997,94.84,424,2514944,3e-05,1.8364438347518444,0.21789410710334778,0.8895162343978882,12270,0.0027504112,-2.1980582982301713,0.06484375,-0.00968178734765388,0.1,,
1229,5929,22.647464019999997,94.73,424,2516992,3e-05,1.2767846379429102,0.2244606614112854,0.9157694578170776,12280,0.0028324039,-2.178144598007202,0.074267578125,-0.01048582200310193,0.1,,
1230,5933,23.591583279999995,94.33,424,2519040,3e-05,1.070868607237935,0.22420942783355713,0.9274813532829285,12290,0.0033556027,-2.2322114765644074,0.079052734375,-0.011074505851138384,0.1,,
,,,,,2520000,3e-05,1.1993975963443517,0.19362355768680573,0.9171866774559021,12300,0.0035223807,-2.2125773280858994,0.089697265625,-0.013528546426096,0.1,24.29959831237793,99.2
1231,5939,23.680398230000005,94.17,424,2521088,,,,,,,,,,,,
1232,5944,23.493422340000002,94.55,424,2523136,3e-05,2.5986257076263426,0.31940919160842896,0.8548856377601624,12310,0.0019750665,-2.216655457019806,0.056005859375,-0.008084357727784663,0.1,,
1233,5948,23.693790740000004,95.31,424,2525184,3e-05,1.8446145363152027,0.3205621838569641,0.8646330833435059,12320,0.0026467456,-2.1938346326351166,0.07001953125,-0.011013224214548246,0.1,,
1234,5953,24.11460588,94.56,424,2527232,3e-05,1.6761084891855718,0.2421174943447113,0.918846070766449,12330,0.0025402259,-2.2116652220487594,0.0814453125,-0.011656118751852773,0.1,,
1235,5957,23.452685630000005,94.37,424,2529280,3e-05,1.1956095565110445,0.21139922738075256,0.9348751306533813,12340,0.002936975,-2.1939120084047317,0.0767578125,-0.012041557654447388,0.1,,
,,,,,2530000,3e-05,1.5499448098242283,0.2893449664115906,0.8914755582809448,12350,0.0025981164,-2.158263158798218,0.077294921875,-0.01187012309092097,0.1,27.614453125,92.8
1236,5963,24.856248009999995,93.98,424,2531328,,,,,,,,,,,,
1237,5967,24.412681670000005,93.63,424,2533376,3e-05,0.9651809245347976,0.10676045715808868,0.9351251125335693,12360,0.0033907136,-2.2217424511909485,0.08701171875,-0.012405709724407642,0.1,,
1238,5972,24.90404247,93.08,424,2535424,3e-05,1.4617191802710294,0.235103577375412,0.9056125283241272,12370,0.0037036696,-2.2106074333190917,0.093896484375,-0.011936329348827712,0.1,,
1239,5976,24.84963076,93.3,424,2537472,3e-05,2.2188262470066547,0.35520559549331665,0.9107612371444702,12380,0.0019526895,-2.1369367718696592,0.049560546875,-0.010835054510971531,0.1,,
1240,5981,25.29013717,92.44,424,2539520,3e-05,1.926928360760212,0.3559240698814392,0.8745377063751221,12390,0.0024944637,-2.1572147786617277,0.06083984375,-0.011522821488324553,0.1,,
,,,,,2540000,3e-05,1.6504773292690516,0.2394159436225891,0.9229187369346619,12400,0.0029439651,-2.1150519073009493,0.081640625,-0.011673769372282549,0.1,25.91500778198242,86.4
1241,5986,23.839104109999997,94.37,424,2541568,,,,,,,,,,,,
1242,5991,24.205128209999994,95.05,424,2543616,3e-05,4.277604190260172,0.5511935949325562,0.8316819667816162,12410,0.0014036034,-2.2199593842029572,0.038232421875,-0.008581621991470455,0.1,,
1243,5996,23.795001120000002,94.17,424,2545664,3e-05,1.6575771480798722,0.2695382237434387,0.9266842007637024,12420,0.003074098,-2.171920856833458,0.08837890625,-0.012356466773780994,0.1,,
1244,6000,24.020134709999997,92.95,424,2547712,3e-05,1.6034329935908318,0.18096569180488586,0.9106966257095337,12430,0.0030655582,-2.15484299659729,0.08427734375,-0.01048347702017054,0.1,,
1245,6005,25.3091271,91.81,424,2549760,3e-05,1.388924852013588,0.23716916143894196,0.9036194682121277,12440,0.0035098973,-2.1101937174797056,0.107666015625,-0.012065404007444158,0.1,,
,,,,,2550000,3e-05,1.172585691511631,0.13467325270175934,0.9074109196662903,12450,0.0038011745,-2.185875728726387,0.09501953125,-0.01301376560004428,0.1,17.81210412979126,94.8
1246,6010,24.837305150000002,91.95,424,2551808,,,,,,,,,,,,
1247,6015,24.760219960000004,91.28,424,2553856,3e-05,1.205400975421071,0.14438000321388245,0.9207959175109863,12460,0.002951384,-2.129829469323158,0.079248046875,-0.011813151687965729,0.1,,
1248,6020,24.67393839,93.09,424,2555904,3e-05,1.5190082408487797,0.2553764581680298,0.9172980785369873,12470,0.0027116584,-2.111147055029869,0.09658203125,-0.01099401464452967,0.1,,
1249,6024,23.944739229999996,94.12,424,2557952,3e-05,1.5221574377268552,0.20383426547050476,0.9205014705657959,12480,0.001960175,-2.1806757122278215,0.058203125,-0.011195259328815155,0.1,,
,,,,,2560000,3e-05,1.1120538417249919,0.2359369397163391,0.9328104257583618,12490,0.0027107436,-2.2051583915948867,0.086865234375,-0.011571931923390366,0.1,25.194050979614257,92.4
1250,6029,24.07993505,92.24,424,2560000,,,,,,,,,,,,
1251,6034,22.687032459999998,94.59,424,2562048,3e-05,1.4241590365767478,0.24230024218559265,0.9285020232200623,12500,0.0028776862,-2.1569842278957365,0.07138671875,-0.011239240050781519,0.1,,
1252,6039,22.594895219999994,95.1,424,2564096,3e-05,1.6938825722783803,0.16944417357444763,0.917516827583313,12510,0.0034857038,-2.2563458025455474,0.0884765625,-0.010908308380749077,0.1,,
1253,6043,23.11489638,94.37,424,2566144,3e-05,1.7688290126621724,0.2683447003364563,0.9163393378257751,12520,0.0020347622,-2.1271853297948837,0.070556640625,-0.008543057789211161,0.1,,
1254,6048,23.64904492,95.08,424,2568192,3e-05,1.2613262262195348,0.18143102526664734,0.9165163040161133,12530,0.003438714,-2.133041763305664,0.087890625,-0.013264525480917656,0.1,,
,,,,,2570000,3e-05,1.4510238531976938,0.24538344144821167,0.9351615905761719,12540,0.0034447769,-2.123850032687187,0.0955078125,-0.010382598580326885,0.1,28.63390998840332,98.4
1255,6053,23.646832000000003,94.78,424,2570240,,,,,,,,,,,,
1256,6058,24.1740674,94.11,424,2572288,3e-05,1.434474989771843,0.2066608965396881,0.9110275506973267,12550,0.0036181693,-2.133202886581421,0.090380859375,-0.012736672387109137,0.1,,
1257,6063,23.623136679999998,94.23,424,2574336,3e-05,1.3641836374998093,0.1915891170501709,0.9061274528503418,12560,0.003577331,-2.132551798224449,0.086279296875,-0.012258408236084506,0.1,,
1258,6067,23.245758900000002,94.33,424,2576384,3e-05,1.6611430160701275,0.2912847697734833,0.8664590716362,12570,0.0035183872,-2.2118809878826142,0.08017578125,-0.011810459356638603,0.1,,
1259,6072,23.90221565,93.23,424,2578432,3e-05,1.7334891259670258,0.26605889201164246,0.9112182855606079,12580,0.002977683,-2.2004364371299743,0.07978515625,-0.01129795602755621,0.1,,
,,,,,2580000,3e-05,1.3328648384660482,0.21123139560222626,0.9371468424797058,12590,0.0034439298,-2.0997440427541734,0.100439453125,-0.01227648665662855,0.1,23.374614334106447,89.6
1260,6077,23.421496079999997,93.98,424,2580480,,,,,,,,,,,,
1261,6082,23.974318750000002,93.06,424,2582528,3e-05,1.6535609126091004,0.2686860263347626,0.9109771251678467,12600,0.0028451707,-2.2392502635717393,0.098486328125,-0.01025607693591155,0.1,,
1262,6086,24.73261353,92.75,424,2584576,3e-05,1.9416037857532502,0.29722198843955994,0.9165533185005188,12610,0.002582547,-2.131360399723053,0.080224609375,-0.012011094921035692,0.1,,
1263,6091,24.210423060000004,93.12,424,2586624,3e-05,1.8638709150254726,0.3386078476905823,0.9069051742553711,12620,0.0020929012,-2.130350485444069,0.06083984375,-0.009033498304779642,0.1,,
1264,6096,24.492667839999996,93.93,424,2588672,3e-05,2.4902577616274355,0.3059268295764923,0.8520389199256897,12630,0.0026357644,-2.1763209998607635,0.065576171875,-0.01142110161599703,0.1,,
,,,,,2590000,3e-05,1.3025210227817297,0.24456271529197693,0.9250536561012268,12640,0.0032277717,-2.1329704493284227,0.075537109375,-0.011504045512992889,0.1,21.259541511535645,87.0
1265,6101,25.019970769999997,93.85,424,2590720,,,,,,,,,,,,
1266,6106,24.97291214000001,93.7,424,2592768,3e-05,1.1904696088284255,0.14086219668388367,0.9340612888336182,12650,0.0037800171,-2.1128998696804047,0.115625,-0.01106836989056319,0.1,,
1267,6111,25.2338184,94.0,424,2594816,3e-05,0.900922081246972,0.1068105548620224,0.9456920623779297,12660,0.004087573,-2.0662113636732102,0.0984375,-0.011826279264641925,0.1,,
1268,6116,25.494829780000003,93.99,424,2596864,3e-05,1.1589466508477926,0.1846073716878891,0.9354841709136963,12670,0.0030090106,-2.116632989048958,0.078466796875,-0.011833129468141124,0.1,,
1269,6121,24.857601099999997,94.45,424,2598912,3e-05,1.0686784330755472,0.16067273914813995,0.9396482706069946,12680,0.003426553,-2.193979170918465,0.108056640625,-0.011523496752488427,0.1,,
,,,,,2600000,3e-05,1.0423635583370925,0.12047715485095978,0.9263415336608887,12690,0.0034114295,-2.148821270465851,0.088720703125,-0.01324802428134717,0.1,21.633981704711914,89.0
1270,6126,24.286858390000003,94.58,424,2600960,,,,,,,,,,,,
1271,6132,24.058852860000005,95.02,424,2603008,3e-05,1.2668642934411765,0.22494153678417206,0.9264541864395142,12700,0.0030472036,-2.147690537571907,0.08828125,-0.012107976479455829,0.1,,
1272,6137,24.50569929,94.71,424,2605056,3e-05,1.0165315747261048,0.1954004168510437,0.9313023090362549,12710,0.003549864,-2.142843410372734,0.09736328125,-0.013302063662558794,0.1,,
1273,6142,25.73896026,92.88,424,2607104,3e-05,1.055542904511094,0.16712726652622223,0.9296988844871521,12720,0.004420888,-2.0482410967350004,0.085888671875,-0.012142715018126183,0.1,,
1274,6146,26.597119009999997,91.83,424,2609152,3e-05,1.3976529773324728,0.2688009440898895,0.9322282671928406,12730,0.0026310524,-2.0905379325151445,0.081884765625,-0.010099500865908339,0.1,,
,,,,,2610000,3e-05,1.7105104371905326,0.2843955159187317,0.9159518480300903,12740,0.0027340194,-2.1246770173311234,0.07119140625,-0.013130979309789837,0.1,20.28243236541748,95.0
1275,6152,27.073768699999995,90.64,424,2611200,,,,,,,,,,,,
1276,6156,26.515424329999995,90.32,424,2613248,3e-05,1.139506308734417,0.17178629338741302,0.9234787225723267,12750,0.0033375984,-2.142472413182259,0.08388671875,-0.012076850887387991,0.1,,
1277,6161,26.17905737,90.86,424,2615296,3e-05,1.3649795040488244,0.2243737280368805,0.9087660312652588,12760,0.0032741237,-2.0904197454452516,0.1060546875,-0.013333925104234368,0.1,,
1278,6166,25.246570140000003,91.39,424,2617344,3e-05,1.5189529240131379,0.3431215286254883,0.8939372301101685,12770,0.004468697,-2.1219027638435364,0.11875,-0.014179103140486404,0.1,,
1279,6170,24.988451530000003,91.99,424,2619392,3e-05,2.179030501097441,0.29330435395240784,0.875615119934082,12780,0.0019899367,-2.1533619076013566,0.07841796875,-0.00705245332501363,0.1,,
,,,,,2620000,3e-05,1.0334467090666295,0.1914944350719452,0.9334810376167297,12790,0.0030854833,-2.0829721808433534,0.0744140625,-0.012788338225800545,0.1,24.320532035827636,99.2
1280,6176,24.87951959,94.04,424,2621440,,,,,,,,,,,,
1281,6180,24.85062606000001,94.71,424,2623488,3e-05,1.2186547070741653,0.177859827876091,0.9435871243476868,12800,0.0032689008,-2.186760777235031,0.090869140625,-0.013847779476782307,0.1,,
1282,6185,24.54981273,95.4,424,2625536,3e-05,1.1481795355677604,0.1981324553489685,0.9233929514884949,12810,0.0036772573,-2.0812091767787932,0.0869140625,-0.012042375092278235,0.1,,
1283,6190,26.041185409999994,94.96,424,2627584,3e-05,2.04502297565341,0.4799517095088959,0.8744099140167236,12820,0.0024371587,-2.1118339002132416,0.080126953125,-0.010980136049329303,0.1,,
1284,6194,25.977735470000002,94.2,424,2629632,3e-05,1.2046672571450472,0.1475776880979538,0.9469561576843262,12830,0.0038491264,-2.0786734759807586,0.0857421875,-0.011448302841745316,0.1,,
,,,,,2630000,3e-05,1.1376409858465195,0.19443269073963165,0.9370104074478149,12840,0.0037312496,-2.124343308806419,0.102587890625,-0.01113864081853535,0.1,30.90556182861328,88.8
1285,6200,25.66013035,94.01,424,2631680,,,,,,,,,,,,
1286,6204,26.33103656,93.7,424,2633728,3e-05,1.604009222984314,0.3278839886188507,0.9079710841178894,12850,0.0027031982,-2.1058636009693146,0.07529296875,-0.010602420073701069,0.1,,
1287,6209,26.15832169999999,93.83,424,2635776,3e-05,1.2430695071816444,0.22803747653961182,0.9338513612747192,12860,0.0020293775,-2.1006208151578902,0.053662109375,-0.010620212033973075,0.1,,
1288,6214,25.112996210000006,95.17,424,2637824,3e-05,1.054574979096651,0.1750713288784027,0.9316786527633667,12870,0.0028515072,-2.081526258587837,0.07021484375,-0.011007742032234091,0.1,,
1289,6219,25.36815416,94.62,424,2639872,3e-05,1.47027295678854,0.15096160769462585,0.9134724140167236,12880,0.003217815,-2.086125585436821,0.08154296875,-0.011454634758410975,0.1,,
,,,,,2640000,3e-05,1.3352913651615381,0.22515499591827393,0.9349401593208313,12890,0.0027371147,-2.1217867344617845,0.071337890625,-0.01043014440801926,0.1,31.66250991821289,84.2
1290,6224,25.461359480000002,95.1,424,2641920,,,,,,,,,,,,
1291,6229,25.173122910000004,95.8,424,2643968,3e-05,2.8501916602253914,0.20479059219360352,0.8249815702438354,12900,0.003396939,-2.1016313046216966,0.073388671875,-0.009510787701583468,0.1,,
1292,6234,25.50232744,95.41,424,2646016,3e-05,1.093810824304819,0.11034002155065536,0.9310118556022644,12910,0.003036988,-2.1182379901409147,0.086083984375,-0.011003976166830399,0.1,,
1293,6239,25.658273920000006,94.85,424,2648064,3e-05,1.5634749952703715,0.2818583846092224,0.905669629573822,12920,0.0028754184,-2.045255047082901,0.09453125,-0.01131531865685247,0.1,,
,,,,,2650000,3e-05,1.0441816691309214,0.12174859642982483,0.9300806522369385,12930,0.003755528,-2.13039787709713,0.08857421875,-0.013075662864139304,0.1,26.44807872772217,92.8
1294,6245,25.245472339999996,94.34,424,2650112,,,,,,,,,,,,
1295,6250,24.703199839999996,94.84,424,2652160,3e-05,1.5280080996453762,0.2208775281906128,0.9146031141281128,12940,0.003063294,-2.110213139653206,0.094189453125,-0.01227635210379958,0.1,,
1296,6254,24.634936389999993,93.46,424,2654208,3e-05,1.095999563485384,0.19974517822265625,0.9174819588661194,12950,0.003691763,-2.1094760686159133,0.107177734375,-0.010325095051666722,0.1,,
1297,6259,24.35069364,93.46,424,2656256,3e-05,2.044216714799404,0.3857889175415039,0.8814425468444824,12960,0.002193957,-2.0980629205703734,0.070263671875,-0.011159223920549266,0.1,,
1298,6264,24.94982297,93.22,424,2658304,3e-05,1.8086023345589637,0.36668553948402405,0.8890125751495361,12970,0.0022325434,-2.128320762515068,0.05849609375,-0.01034430360305123,0.1,,
,,,,,2660000,3e-05,1.3064588241279125,0.21885354816913605,0.91851407289505,12980,0.0027049826,-2.0458110734820365,0.0845703125,-0.012043815208016895,0.1,20.045786476135255,104.6
1299,6270,25.201272910000004,92.6,424,2660352,,,,,,,,,,,,
1300,6274,25.09332234,93.23,424,2662400,3e-05,1.4089895833283663,0.2181396782398224,0.9130335450172424,12990,0.0030765173,-2.149789163470268,0.07958984375,-0.012165702477796003,0.1,,
1301,6279,24.694956060000003,93.78,424,2664448,3e-05,1.2232361145317554,0.2521044611930847,0.9261902570724487,13000,0.0038290604,-2.0714287355542185,0.08505859375,-0.012968289214768447,0.1,,
1302,6284,25.36588565,93.7,424,2666496,3e-05,1.5305022172629834,0.15974488854408264,0.8831580877304077,13010,0.003392208,-2.128659063577652,0.0861328125,-0.011882866008090787,0.1,,
1303,6289,25.579992970000003,93.33,424,2668544,3e-05,1.162184751778841,0.2634351849555969,0.936677098274231,13020,0.0040648384,-2.046784718334675,0.099853515625,-0.00993051462864969,0.1,,
,,,,,2670000,3e-05,1.3684830155223608,0.18511895835399628,0.9090931415557861,13030,0.003136783,-2.093493726849556,0.084912109375,-0.007504350344242993,0.1,21.007389640808107,99.6
1304,6294,25.564406629999997,93.52,424,2670592,,,,,,,,,,,,
1305,6299,26.41502203,93.47,424,2672640,3e-05,1.537324870377779,0.24028804898262024,0.9205538630485535,13040,0.0031151145,-2.118888735771179,0.096826171875,-0.010990876419236883,0.1,,
1306,6304,26.093713630000003,93.94,424,2674688,3e-05,1.2527791537344455,0.2525991201400757,0.9389945864677429,13050,0.0029241133,-2.173847755789757,0.085595703125,-0.011975804396206513,0.1,,
1307,6308,24.875350669999992,94.52,424,2676736,3e-05,1.1863747037947179,0.17700961232185364,0.9278770089149475,13060,0.002549529,-2.144004908204079,0.070947265625,-0.012502939987462014,0.1,,
1308,6313,24.09488847,94.43,424,2678784,3e-05,1.0195956386625766,0.12800762057304382,0.9362882971763611,13070,0.0035707913,-2.161770352721214,0.097216796875,-0.012867595165153034,0.1,,
,,,,,2680000,3e-05,1.6256746865808964,0.22339779138565063,0.9020900130271912,13080,0.0022429824,-2.207089474797249,0.05830078125,-0.01063255311746616,0.1,21.788349533081053,91.6
1309,6318,23.30275374,94.77,424,2680832,,,,,,,,,,,,
1310,6323,23.814741220000002,93.76,424,2682880,3e-05,1.7128950141370296,0.3968278169631958,0.8824461102485657,13090,0.0031788074,-2.177977928519249,0.084228515625,-0.010741090335068293,0.1,,
