time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/explained_variance,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
3345,1.5206252600000005,265,542720,67.9,162,-0.002213907309487695,0.0003,0.2,-0.5949451403692365,0.2547171115875244,2640,0.105078125,0.8589276075363159,0.021039959,1.1703729715198279,,
3348,1.2496609599999997,266,544768,67.72,162,-0.005299249463860178,0.0003,0.2,-0.5834484936669468,0.2769562602043152,2650,0.083056640625,0.8585752844810486,0.008897657,1.255577164143324,,
3352,0.9969700100000002,267,546816,68.17,163,-0.005367922112054657,0.0003,0.2,-0.5473575532436371,0.3664117753505707,2660,0.081982421875,0.802038311958313,0.010612592,1.454043963458389,,
3355,0.9499838900000002,268,548864,67.77,163,-0.0035254140871984418,0.0003,0.2,-0.5704029057174921,0.32024872303009033,2670,0.093115234375,0.9064475297927856,0.010950446,0.9580590087920428,,
,,,550000,,,0.0029057216350338423,0.0003,0.2,-0.5722751388326287,0.22666394710540771,2680,0.121826171875,0.8889905214309692,0.008284502,0.8979828301817179,8.716219902038574,63.0
3358,0.19382965999999993,269,550912,69.04,164,,,,,,,,,,,,
3361,-0.5674249800000001,270,552960,68.98,164,-0.0030923612444894387,0.0003,0.2,-0.5871281107887626,0.47828829288482666,2690,0.090576171875,0.8732894062995911,0.009819845,1.6875472181476652,,
3365,0.10873572999999986,271,555008,68.44,164,-0.006386568071320653,0.0003,0.2,-0.5453873570077121,0.3081924617290497,2700,0.083349609375,0.8645398616790771,0.012250491,1.9032512104138732,,
3368,-0.03117061000000011,272,557056,68.1,165,-0.004329083849006566,0.0003,0.2,-0.5447369950823486,0.45832720398902893,2710,0.079296875,0.8521129488945007,0.008228827,1.314799495972693,,
3371,1.16685087,273,559104,67.68,165,-0.004099287520512007,0.0003,0.2,-0.5660512516275048,0.41913241147994995,2720,0.085693359375,0.8565453290939331,0.010564983,1.6140246893279255,,
,,,560000,,,-0.0027344270507455803,0.0003,0.2,-0.5445455935783684,0.4399775266647339,2730,0.0857421875,0.8580774068832397,0.010764025,1.302769337501377,0.07455532550811768,67.8
3374,1.11746267,274,561152,68.32,166,,,,,,,,,,,,
3378,1.70439787,275,563200,67.96,166,-0.005292469212145079,0.0003,0.2,-0.5588200947269797,0.34442204236984253,2740,0.106201171875,0.8559975028038025,0.012409653,1.2175174828618764,,
3381,1.6732077400000003,276,565248,67.87,167,-0.005912753587472253,0.0003,0.2,-0.5672196413390338,0.2089797556400299,2750,0.083154296875,0.8918231725692749,0.00906172,1.1118033611215652,,
3384,1.6099802200000002,277,567296,67.41,167,-0.005576546739030163,0.0003,0.2,-0.5655821320600808,0.31328970193862915,2760,0.091259765625,0.8778480291366577,0.013385881,1.439795015566051,,
3387,1.16947473,278,569344,67.62,168,-0.0037200687562290113,0.0003,0.2,-0.5484298582188785,0.5161980986595154,2770,0.073828125,0.9162876605987549,0.011378082,1.4187009168788791,,
,,,570000,,,-0.004604572241078131,0.0003,0.2,-0.5495148472487926,0.31792768836021423,2780,0.092333984375,0.7360657453536987,0.012118442,1.2078004507347941,3.2088886737823485,66.0
3391,0.9924613799999998,279,571392,68.53,168,,,,,,,,,,,,
3394,1.1245183200000002,280,573440,68.44,168,-0.002789052722073393,0.0003,0.2,-0.5468883006833494,0.2466306984424591,2790,0.090185546875,0.7978775501251221,0.013969939,1.1971125431358813,,
3397,1.06711432,281,575488,68.71,169,-0.004597565121366642,0.0003,0.2,-0.5412766025401652,0.3745328485965729,2800,0.0931640625,0.840400755405426,0.010525499,1.1634838923811912,,
3400,1.11922599,282,577536,68.34,169,-0.0028788600975531153,0.0003,0.2,-0.5486781546846032,0.1882530152797699,2810,0.092041015625,0.8854846954345703,0.008465546,1.0378469757735729,,
3403,1.8020297499999998,283,579584,68.4,170,-0.002189471021119971,0.0003,0.2,-0.5284221764653921,0.3690013587474823,2820,0.08583984375,0.8041682243347168,0.016740194,1.176033424772322,,
,,,580000,,,-0.00448161405074643,0.0003,0.2,-0.5397225840948522,0.4840255379676819,2830,0.080419921875,0.8054670095443726,0.008339649,1.3534200952388347,4.3102272033691404,65.4
3407,1.7293302,284,581632,68.8,170,,,,,,,,,,,,
3410,2.27395729,285,583680,68.89,171,-0.005343905198969878,0.0003,0.2,-0.5435503476299346,0.41987961530685425,2840,0.106298828125,0.8490026593208313,0.015999524,1.1268539705313743,,
3413,2.2235862999999996,286,585728,68.17,171,-0.0067793600348522885,0.0003,0.2,-0.5452133155427873,0.20276856422424316,2850,0.091552734375,0.8452378511428833,0.009969802,0.9486887745559216,,
3416,1.9431295700000002,287,587776,67.83,172,-0.004389793994050706,0.0003,0.2,-0.5616148309782147,0.3608130216598511,2860,0.0892578125,0.8574907779693604,0.009662645,1.0433620621450246,,
3419,1.7804996800000001,288,589824,67.83,172,-0.005987764896417502,0.0003,0.2,-0.5446014914661645,0.36747777462005615,2870,0.068603515625,0.8212368488311768,0.011570485,1.3466962413862347,,
,,,590000,,,-0.0026938530791085213,0.0003,0.2,-0.5540849927812814,0.31128960847854614,2880,0.069970703125,0.8885183930397034,0.0102597205,1.3734363403171301,7.375270652770996,64.2
3423,1.27801485,289,591872,68.65,172,,,,,,,,,,,,
3426,2.8349789299999997,290,593920,68.02,173,-0.0054712860117433594,0.0003,0.2,-0.5987812853418291,0.3036709427833557,2890,0.11865234375,0.8420326709747314,0.020081725,1.468541264347732,,
3429,3.43944125,291,595968,67.6,173,-0.007853334669198376,0.0003,0.2,-0.5770862579345704,0.21420758962631226,2900,0.106884765625,0.8396784663200378,0.012257649,1.1623058361001313,,
3432,3.14311944,292,598016,66.9,174,-0.002559547657438088,0.0003,0.2,-0.5848497508093715,0.42661622166633606,2910,0.091357421875,0.8838893175125122,0.0078099743,1.1629528919234873,,
,,,600000,,,-0.004358433054585475,0.0003,0.2,-0.5687216038815677,0.4977589547634125,2920,0.091845703125,0.9020421504974365,0.008471321,1.2686753416433931,7.105172133445739,62.4
3436,2.6949396,293,600064,67.2,174,,,,,,,,,,,,
3439,2.8511301,294,602112,67.33,175,-0.006476045681483811,0.0003,0.2,-0.5567157891578972,0.3262566328048706,2930,0.1205078125,0.9230915904045105,0.017379664,0.7921465919818729,,
3442,2.0878351500000005,295,604160,67.99,175,-0.0054250220171525145,0.0003,0.2,-0.5378011317923665,0.3566104769706726,2940,0.098486328125,0.8855293393135071,0.014345499,1.241960534825921,,
3445,2.07927895,296,606208,67.63,175,-0.0033104352871305308,0.0003,0.2,-0.5457767760381103,0.22366571426391602,2950,0.09296875,0.8628731369972229,0.010712689,0.9739436002448201,,
3449,1.2961988900000003,297,608256,67.92,176,-0.0016262908553471788,0.0003,0.2,-0.5381421016529202,0.3031770586967468,2960,0.0908203125,0.8548518419265747,0.014591696,1.3055089879781008,,
,,,610000,,,-0.0049165685049956664,0.0003,0.2,-0.5485481914132834,0.21675506234169006,2970,0.094580078125,0.902076244354248,0.0127102,0.9335727750789374,-4.803532600402832,69.0
3452,0.7401253399999999,298,610304,68.71,176,,,,,,,,,,,,
3455,0.91751995,299,612352,68.2,177,-0.0011894596354977693,0.0003,0.2,-0.5344821900129318,0.36443138122558594,2980,0.109716796875,0.8864644765853882,0.011158256,1.0843265547417105,,
3458,1.2881696200000001,300,614400,67.99,177,-0.004569819064636249,0.0003,0.2,-0.5572678487747907,0.7899447083473206,2990,0.083349609375,0.8653821349143982,0.008674015,1.644316791370511,,
3462,1.54914692,301,616448,68.08,178,-0.004633824475604342,0.0003,0.2,-0.5485692792572081,0.4060004651546478,3000,0.093701171875,0.8891177177429199,0.010333718,1.0813836408779025,,
3465,2.62495122,302,618496,66.84,178,-0.0026190903736278415,0.0003,0.2,-0.5507640107534826,0.16912855207920074,3010,0.110791015625,0.9079437255859375,0.015196995,0.7765881502535195,,
,,,620000,,,-0.006074009471922182,0.0003,0.2,-0.5287627687677741,0.47827571630477905,3020,0.094140625,0.9196737408638,0.00981774,1.2941000597551464,-2.606614923477173,73.2
3468,2.33444619,303,620544,67.12,178,,,,,,,,,,,,
3471,2.4124373300000004,304,622592,67.42,179,-0.0029566517237981315,0.0003,0.2,-0.5334876983426511,0.24723687767982483,3030,0.084033203125,0.8858816027641296,0.014823191,1.0509124917909503,,
3475,2.6179994399999997,305,624640,67.54,179,-0.005721624429861549,0.0003,0.2,-0.5521667738445103,0.1658816635608673,3040,0.106689453125,0.8912160396575928,0.01251374,1.0148172482848168,,
3478,3.0124869500000004,306,626688,67.54,180,-0.007716461070958758,0.0003,0.2,-0.5571197992190718,0.5061257481575012,3050,0.10400390625,0.9071170091629028,0.015958171,1.4430939719080924,,
3481,3.82465547,307,628736,67.14,180,-0.0038182598062121544,0.0003,0.2,-0.5467954909428954,0.36824536323547363,3060,0.116259765625,0.9210768342018127,0.014332497,1.1497473661787807,,
,,,630000,,,-0.003353967836301308,0.0003,0.2,-0.529611696023494,0.3353848457336426,3070,0.076513671875,0.9303769469261169,0.007290727,1.0508968168869615,5.2791666984558105,64.2
3484,2.8500014300000003,308,630784,68.38,181,,,,,,,,,,,,
3488,2.5267709299999996,309,632832,68.89,181,-0.004745808365987614,0.0003,0.2,-0.5599392381496727,0.3415498733520508,3080,0.09853515625,0.9434012174606323,0.00998022,1.2563166376203299,,
3491,2.61479695,310,634880,68.65,181,-0.003659427877573762,0.0003,0.2,-0.5298526326194406,0.20274531841278076,3090,0.094775390625,0.9323925375938416,0.017980836,0.9297381247393787,,
3494,2.7166830199999996,311,636928,67.71,182,-0.0025725450344907586,0.0003,0.2,-0.5352579499594867,0.16792665421962738,3100,0.097705078125,0.941283643245697,0.018389238,0.6243495868518949,,
3497,3.5781438000000003,312,638976,66.93,182,-0.0011332757752825274,0.0003,0.2,-0.5033937692642212,0.31180575489997864,3110,0.085546875,0.9309502243995667,0.012934676,0.8803856585174799,,
,,,640000,,,-0.000821454580000136,0.0003,0.2,-0.5102233605459332,0.344454824924469,3120,0.09873046875,0.9172353148460388,0.0101222135,0.6903114970773458,-1.9714437484741212,72.0
3501,3.8749020499999993,313,641024,66.97,183,,,,,,,,,,,,
3504,3.922088279999999,314,643072,67.6,183,-0.003864144872932229,0.0003,0.2,-0.4878772350028157,0.46381840109825134,3130,0.074853515625,0.9112379550933838,0.00967492,1.2222001283429562,,
3507,3.5342323199999996,315,645120,68.14,183,-0.0010216881200904027,0.0003,0.2,-0.4994030291214585,0.1384611427783966,3140,0.101318359375,0.9412875771522522,0.0135899,0.8618755175732076,,
3510,2.42656922,316,647168,68.16,184,-0.004527904759015655,0.0003,0.2,-0.49865212561562655,0.2945329248905182,3150,0.08759765625,0.9164348840713501,0.00916753,0.96157410684973,,
3513,3.14376713,317,649216,67.71,184,-0.003625546426337678,0.0003,0.2,-0.4614469856955111,0.19661462306976318,3160,0.080517578125,0.8922737836837769,0.011471279,1.1075237375684082,,
,,,650000,,,-0.0009593125054379925,0.0003,0.2,-0.4851989379152656,0.1795080602169037,3170,0.072607421875,0.8764504790306091,0.01943528,0.8371824720874429,5.163429021835327,67.8
3517,2.4336103500000004,318,651264,68.26,185,,,,,,,,,,,,
3520,3.188836300000001,319,653312,67.39,185,-0.005000377040414605,0.0003,0.2,-0.5095033555291593,0.14082680642604828,3180,0.116259765625,0.9221389293670654,0.019145112,0.8417377087287605,,
3523,2.8910929,320,655360,67.63,185,-0.0037578923045657577,0.0003,0.2,-0.5183709749951959,0.3410741090774536,3190,0.128369140625,0.9129005074501038,0.022550996,0.9566894796211273,,
3526,2.42864568,321,657408,67.47,186,-0.0030495946295559405,0.0003,0.2,-0.4800974757410586,0.14948579668998718,3200,0.072802734375,0.9346393942832947,0.007422854,0.7551266408525408,,
3529,2.23488046,322,659456,67.89,186,-0.005038797261659056,0.0003,0.2,-0.4651905789971352,0.17208483815193176,3210,0.0763671875,0.9139948487281799,0.008331776,0.9632749851793051,,
,,,660000,,,-0.0032723603493650445,0.0003,0.2,-0.45634329654276373,0.10242290794849396,3220,0.0916015625,0.9468674659729004,0.018304087,0.7922367505263537,3.5177592992782594,68.4
3533,2.4234046000000005,323,661504,68.29,187,,,,,,,,,,,,
3536,2.3208367,324,663552,68.32,187,-0.0022174981320858935,0.0003,0.2,-0.47870552260428667,0.1884402483701706,3230,0.08408203125,0.9281574487686157,0.017918523,0.7412332659121603,,
3539,2.75100653,325,665600,68.32,188,-0.003423753912647953,0.0003,0.2,-0.4684426271356642,0.2791106402873993,3240,0.0791015625,0.9268081784248352,0.010815172,1.0928329651243984,,
3543,2.2694160500000002,326,667648,67.89,188,-0.0034259573818417265,0.0003,0.2,-0.49316922668367624,0.22021237015724182,3250,0.084814453125,0.825212299823761,0.013849536,1.0513259193859994,,
3546,1.94361954,327,669696,68.55,188,-0.00027664689332596026,0.0003,0.2,-0.49021347919479014,0.22580379247665405,3260,0.112255859375,0.9237790107727051,0.010928551,0.624775021802634,,
,,,670000,,,-0.00252567295829067,0.0003,0.2,-0.4924176886677742,0.1688033789396286,3270,0.0875,0.9341093897819519,0.016468495,0.7019520848523826,-1.8232960939407348,66.6
3549,2.02419273,328,671744,68.14,189,,,,,,,,,,,,
3552,1.9427203199999996,329,673792,68.2,189,-0.0026725096176960506,0.0003,0.2,-0.477285750862211,0.3243231177330017,3280,0.09619140625,0.896867036819458,0.008423671,1.0940951015800238,,
3556,2.10518979,330,675840,68.53,190,-0.004584125521796522,0.0003,0.2,-0.48273110426962373,0.259012907743454,3290,0.072314453125,0.8968637585639954,0.0106626805,0.9810467296279967,,
3559,2.92187953,331,677888,67.38,190,-0.0037590876781905536,0.0003,0.2,-0.500375822931528,0.15776176750659943,3300,0.083740234375,0.9204410314559937,0.009975046,0.631315338332206,,
3562,3.7182056100000005,332,679936,67.08,190,-0.004199883267574478,0.0003,0.2,-0.4739286777563393,0.20526111125946045,3310,0.074267578125,0.9094773530960083,0.008385096,0.78768306132406,,
,,,680000,,,0.004386802313820226,0.0003,0.2,-0.4824898228049278,0.295500248670578,3320,0.113134765625,0.8977506756782532,0.022465553,1.1416224318556487,3.5390916764736176,66.6
3566,3.427463510000001,333,681984,66.94,191,,,,,,,,,,,,
3569,3.31283815,334,684032,66.79,191,-0.00024307933199452236,0.0003,0.2,-0.4708984263241291,0.31722646951675415,3330,0.066357421875,0.885077714920044,0.007985644,1.0866513207089157,,
3572,2.965621450000001,335,686080,67.57,192,-0.004836381100176368,0.0003,0.2,-0.492134496755898,0.26194608211517334,3340,0.08193359375,0.9250844120979309,0.01445026,1.1303973969072103,,
3575,3.07039442,336,688128,67.29,192,-0.0038626006495178443,0.0003,0.2,-0.5081550100818276,0.19074788689613342,3350,0.08232421875,0.8995968699455261,0.009865804,1.0623201500624417,,
,,,690000,,,0.0010089554823935031,0.0003,0.2,-0.4958154053427279,0.15641576051712036,3360,0.07998046875,0.93071049451828,0.008378713,0.6948732792865485,3.1261404037475584,66.6
3579,2.8509777100000004,337,690176,67.81,192,,,,,,,,,,,,
3582,3.51193695,338,692224,67.0,193,-0.004774421846377663,0.0003,0.2,-0.496500993706286,0.34597155451774597,3370,0.104736328125,0.9043380618095398,0.009619476,0.6839934640098363,,
3585,2.5070269,339,694272,67.54,193,-0.006435200530540896,0.0003,0.2,-0.494084469974041,0.13762302696704865,3380,0.097412109375,0.9070514440536499,0.01328586,0.5367096228525042,,
3588,3.0391080699999997,340,696320,67.09,194,-0.0061108151348889805,0.0003,0.2,-0.49616668689996,0.29805511236190796,3390,0.06474609375,0.9438275694847107,0.008477869,0.9323701788671315,,
3591,3.2564450799999998,341,698368,66.87,194,-0.005356163965916494,0.0003,0.2,-0.5045232445001602,0.40635210275650024,3400,0.08369140625,0.9132683873176575,0.008034015,0.9764859789051116,,
,,,700000,,,-0.005614277759741526,0.0003,0.2,-0.5016082252375782,0.29612985253334045,3410,0.099755859375,0.922235369682312,0.014776645,0.8825035450980068,5.145577323436737,65.4
3595,4.446543719999999,342,700416,66.46,194,,,,,,,,,,,,
3598,3.20888464,343,702464,66.82,195,-0.0033775899770262185,0.0003,0.2,-0.5284751594997943,0.15228962898254395,3420,0.09755859375,0.9096527099609375,0.019519437,0.7854036148171872,,
3601,3.1361962800000005,344,704512,67.09,195,-0.004545802880602423,0.0003,0.2,-0.5162224604748189,0.24864783883094788,3430,0.126025390625,0.7984554171562195,0.027946435,1.1249543780460953,,
3604,2.6414890100000004,345,706560,66.97,196,-0.0033595842454815284,0.0003,0.2,-0.5121170907281339,0.240320086479187,3440,0.105224609375,0.8701090812683105,0.026126804,0.938561393879354,,
3607,2.99240643,346,708608,67.38,196,-0.004570352629525587,0.0003,0.2,-0.5303497613407672,0.34891819953918457,3450,0.094384765625,0.909923255443573,0.010804585,0.9417690398637205,,
,,,710000,,,-0.007158771227113903,0.0003,0.2,-0.5336678544990718,0.6656616926193237,3460,0.0888671875,0.9026450514793396,0.01353284,0.8604366469662637,4.507260179519653,64.8
3611,3.4171753199999997,347,710656,66.82,196,,,,,,,,,,,,
3614,2.8571267999999996,348,712704,67.99,197,-0.0019050044364121276,0.0003,0.2,-0.499563857074827,0.27369803190231323,3470,0.084521484375,0.9278654456138611,0.016605232,0.8165480784140527,,
3617,2.926506759999999,349,714752,67.42,197,-0.004236077427049167,0.0003,0.2,-0.5122672686353326,0.16509045660495758,3480,0.133544921875,0.9397768974304199,0.017179355,0.46661432669498026,,
3620,1.7433535199999997,350,716800,68.68,197,-0.0064440694572112985,0.0003,0.2,-0.5021705855615437,0.1670462042093277,3490,0.10380859375,0.9392973184585571,0.013703802,0.8362208581529558,,
3623,1.6264756299999998,351,718848,68.82,198,-0.0007649998093256727,0.0003,0.2,-0.53375777695328,0.25756028294563293,3500,0.086767578125,0.8909697532653809,0.015515914,0.8902687891386449,,
,,,720000,,,-0.000794249982573092,0.0003,0.2,-0.5162880763411521,0.3236143887042999,3510,0.077001953125,0.9078352451324463,0.0077743568,1.1680428337305784,4.2569663524627686,64.2
3627,2.52135289,352,720896,68.05,198,,,,,,,,,,,,
3630,1.9065607600000005,353,722944,67.99,199,-0.003553217132866848,0.0003,0.2,-0.5425491143018008,0.1462845504283905,3520,0.10654296875,0.8927186727523804,0.014457509,0.9988228119909763,,
3634,1.4409084600000002,354,724992,67.63,199,-0.004570850143500138,0.0003,0.2,-0.5337240601889789,0.3389751613140106,3530,0.0916015625,0.8917468190193176,0.018277049,1.3251966466195881,,
3637,0.93359705,355,727040,67.38,199,-0.007360049041744787,0.0003,0.2,-0.5039852381683886,0.4720571041107178,3540,0.08544921875,0.9072632789611816,0.013659488,1.373141848295927,,
3640,1.3321545000000001,356,729088,67.65,200,-0.0028580270663951524,0.0003,0.2,-0.506385004054755,0.25743529200553894,3550,0.070703125,0.8572741746902466,0.009069073,1.2998402697965503,,
,,,730000,,,-0.005785446775189484,0.0003,0.2,-0.5284399587661028,0.22954031825065613,3560,0.0951171875,0.9219129681587219,0.015241854,0.7887935136444867,3.083850932121277,67.8
3644,2.19260274,357,731136,68.05,200,,,,,,,,,,,,
3647,3.2190933400000006,358,733184,67.6,201,-0.006479080731514842,0.0003,0.2,-0.5103334633633494,0.4138980507850647,3570,0.10390625,0.8940188884735107,0.01336034,1.1682102156803011,,
3650,2.714601,359,735232,68.11,201,-0.00599993046344025,0.0003,0.2,-0.5011007291264832,0.3445183336734772,3580,0.071337890625,0.8864905834197998,0.00806347,1.3936707095243037,,
3653,2.1512635300000005,360,737280,67.11,201,-0.0018851712084142491,0.0003,0.2,-0.5208569357171655,0.23722602427005768,3590,0.09599609375,0.918962836265564,0.012080045,0.9618324327282608,,
3656,0.9124605299999999,361,739328,67.95,202,-0.0028123365904320964,0.0003,0.2,-0.5002589751034975,0.8289759755134583,3600,0.106982421875,0.9161972403526306,0.01691705,1.1777778277173638,,
,,,740000,,,-0.0018304940749658272,0.0003,0.2,-0.4547986603341997,0.2900024652481079,3610,0.078515625,0.8688355088233948,0.017556503,1.2917282856069505,3.595006561279297,69.6
3660,0.5211956000000001,362,741376,68.71,202,,,,,,,,,,,,
3663,1.3101610799999996,363,743424,68.83,202,-0.0012216764691402205,0.0003,0.2,-0.4614254981279373,0.2823375463485718,3620,0.08740234375,0.9219192266464233,0.022687713,0.9230230461806059,,
3666,3.1702834400000004,364,745472,67.93,203,-0.0036032025353051724,0.0003,0.2,-0.4684992665424943,0.4391213059425354,3630,0.0853515625,0.9247909784317017,0.014497467,1.3227827051654457,,
3669,3.55944969,365,747520,67.2,203,-0.0010781796678202226,0.0003,0.2,-0.470106943231076,0.2194473147392273,3640,0.084912109375,0.9130187034606934,0.010125078,0.7262741981539875,,
3672,4.27792628,366,749568,66.57,204,-0.0022930260322027605,0.0003,0.2,-0.45509561188519,0.1363918036222458,3650,0.080029296875,0.9088950157165527,0.013598383,1.002271638158709,,
,,,750000,,,-0.0010902213776716962,0.0003,0.2,-0.4387305212207139,0.17486277222633362,3660,0.08486328125,0.927627444267273,0.014631086,0.7337574568577111,3.7997377634048464,67.2
3676,4.3051214,367,751616,65.98,204,,,,,,,,,,,,
3679,4.11707216,368,753664,66.25,204,-0.0023545279065729117,0.0003,0.2,-0.4283249106258154,0.1689777970314026,3670,0.081201171875,0.911931037902832,0.007724336,1.160820586234331,,
3682,4.11583281,369,755712,66.13,205,-0.0021218533802311867,0.0003,0.2,-0.4476931780576706,0.21250078082084656,3680,0.117919921875,0.9130287766456604,0.03283063,0.8379861650057137,,
3686,2.9168921599999997,370,757760,67.38,205,-0.0031955398804711876,0.0003,0.2,-0.43670791322365404,0.44224458932876587,3690,0.09560546875,0.9230831861495972,0.015456636,0.9736461052671075,,
3689,2.5898472600000004,371,759808,67.86,205,-0.00215424492926104,0.0003,0.2,-0.4405549899674952,0.40410280227661133,3700,0.090576171875,0.9277558326721191,0.014248143,1.0467566417530179,,
,,,760000,,,0.0005435963859781623,0.0003,0.2,-0.4479422361589968,0.20552733540534973,3710,0.1060546875,0.9199732542037964,0.011215547,0.6577748024836183,-2.8411413192749024,72.6
3692,1.56033966,372,761856,67.87,206,,,,,,,,,,,,
3695,2.2985820500000003,373,763904,67.63,206,-0.0047497144267254045,0.0003,0.2,-0.42330610631033777,0.2379339039325714,3720,0.0802734375,0.9285993576049805,0.012891048,0.8666043613106013,,
3699,1.86362393,374,765952,68.41,207,-0.002527913045923924,0.0003,0.2,-0.43554310128092766,0.24656139314174652,3730,0.064404296875,0.9332239627838135,0.014112353,0.9062654055655003,,
3702,1.7874888899999997,375,768000,68.67,207,-0.0006520910945255309,0.0003,0.2,-0.43550070757046344,0.2748478949069977,3740,0.1001953125,0.9480371475219727,0.0098432,0.7311684198677539,,
,,,770000,,,-0.0030948890002036934,0.0003,0.2,-0.4333343544974923,0.31895482540130615,3750,0.094677734375,0.9017370343208313,0.013217689,0.7708515299484133,4.9947846829891205,64.8
3705,2.8174965399999996,376,770048,68.1,207,,,,,,,,,,,,
3709,2.09077294,377,772096,68.35,208,-0.005242404474120122,0.0003,0.2,-0.4316170776262879,0.28683948516845703,3760,0.090576171875,0.9107970595359802,0.009603274,0.73882907461375,,
3712,2.89005672,378,774144,67.72,208,-0.00615510584502772,0.0003,0.2,-0.4320905562490225,0.274617463350296,3770,0.078564453125,0.943135678768158,0.016280703,0.8561472011730075,,
3715,2.59805076,379,776192,67.93,208,-0.004010310728335753,0.0003,0.2,-0.428312114905566,0.29862919449806213,3780,0.055859375,0.9078441858291626,0.0074475184,0.9335282764397561,,
3718,2.29681989,380,778240,68.13,209,-0.002829672035295516,0.0003,0.2,-0.4188269509002566,0.3548610508441925,3790,0.06435546875,0.9245794415473938,0.006790148,1.017218097206205,,
,,,780000,,,-0.0033962962901568972,0.0003,0.2,-0.4147325553931296,0.275651752948761,3800,0.070751953125,0.8733389377593994,0.010726659,0.9789039173163474,1.2974046468734741,66.6
3722,2.8565344400000003,381,780288,68.56,209,,,,,,,,,,,,
3725,2.7042891099999995,382,782336,68.62,210,-0.0014860568713629617,0.0003,0.2,-0.40378405721858146,0.3740096688270569,3810,0.06748046875,0.9156135320663452,0.010692678,0.8779684311710299,,
3728,3.87357341,383,784384,67.51,210,-0.0036270855882321483,0.0003,0.2,-0.4161672660149634,0.24935345351696014,3820,0.090966796875,0.9055378437042236,0.022314426,0.7748942361213267,,
3731,3.14348449,384,786432,67.66,210,-0.0041024129226570945,0.0003,0.2,-0.4486463421955705,0.21949583292007446,3830,0.10595703125,0.9371582865715027,0.018263467,0.6664206458255648,,
3734,2.5257364,385,788480,67.38,211,-0.003990269415953662,0.0003,0.2,-0.46497534699738025,0.41828280687332153,3840,0.08623046875,0.9159507751464844,0.014352144,0.9623804882168769,,
,,,790000,,,-0.0037118154257768767,0.0003,0.2,-0.43768438007682564,0.24556571245193481,3850,0.0931640625,0.9042079448699951,0.015724914,1.1036612913943826,5.399086761474609,66.6
3738,0.8285195799999998,386,790528,68.68,211,,,,,,,,,,,,
3741,1.1299632200000003,387,792576,68.44,211,-0.006984090246260166,0.0003,0.2,-0.43556484980508686,0.6303439140319824,3860,0.08046875,0.8881526589393616,0.021742512,2.0537896120920776,,
3744,1.0231253000000002,388,794624,68.26,212,-0.0046886052121408285,0.0003,0.2,-0.4546656687743962,0.5215483903884888,3870,0.077392578125,0.9154115915298462,0.012051273,1.2110715304501354,,
3747,2.0997656700000005,389,796672,67.87,212,-0.004438754309376236,0.0003,0.2,-0.4539519210346043,0.2931954264640808,3880,0.0986328125,0.8118678331375122,0.025147082,1.4285487201996148,,
3750,1.5857486300000005,390,798720,68.37,212,-0.007546999701298773,0.0003,0.2,-0.44263378363102673,0.2018774300813675,3890,0.0892578125,0.9241339564323425,0.013909968,1.2011201076209546,,
,,,800000,,,-0.003543237653502729,0.0003,0.2,-0.46163205094635484,0.3362610638141632,3900,0.0900390625,0.921051561832428,0.019158244,1.07077504824847,5.117710736393929,63.0
3754,2.33513391,391,800768,68.59,213,,,,,,,,,,,,
3757,3.0487911700000008,392,802816,68.35,213,-0.003766691558121238,0.0003,0.2,-0.44668275089934467,0.16541630029678345,3910,0.092333984375,0.9398046135902405,0.01747023,0.805595938442275,,
3760,4.491471890000001,393,804864,66.91,214,-0.0010998868747265078,0.0003,0.2,-0.4500555126927793,0.16365042328834534,3920,0.096337890625,0.8776068687438965,0.032606427,0.7131968147587031,,
3763,4.355114230000001,394,806912,66.51,214,-0.00556717890794971,0.0003,0.2,-0.4429310169070959,0.2810478210449219,3930,0.109375,0.9233550429344177,0.016738601,0.7451928546186537,,
3766,4.222182869999999,395,808960,66.39,214,-0.004251101338741137,0.0003,0.2,-0.43419352676719425,0.3259287178516388,3940,0.07607421875,0.9316914081573486,0.012864071,0.9038334961980581,,
,,,810000,,,-0.0029706459819863083,0.0003,0.2,-0.4468691680580378,0.3679758310317993,3950,0.074365234375,0.9306053519248962,0.019099813,0.976216236781329,-2.8129624724388123,72.6
3770,3.33104754,396,811008,68.14,215,,,,,,,,,,,,
3773,2.5155878,397,813056,68.44,215,-0.0034156252491811755,0.0003,0.2,-0.46151376590132714,0.3496930003166199,3960,0.071728515625,0.8910189867019653,0.013671486,1.0468756033107638,,
3776,2.62816532,398,815104,68.38,215,-0.006328220093564596,0.0003,0.2,-0.47213233467191457,0.42000821232795715,3970,0.078857421875,0.7911399602890015,0.026999641,1.512359759863466,,
3780,2.08020963,399,817152,67.56,216,-0.002333479314984288,0.0003,0.2,-0.45489356722682717,0.2725542187690735,3980,0.105908203125,0.9163875579833984,0.01743373,0.9915217228699476,,
3783,2.05645938,400,819200,67.65,216,-0.007228334437240846,0.0003,0.2,-0.47702740635722873,0.1936611533164978,3990,0.128759765625,0.9378549456596375,0.022370476,1.019086614623666,,
