time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
186,2388,446464,37.32,51.03468315,218,0.9060338214039803,0.0003,0.155859375,2170,0.1870824545621872,1.0453973612748086,-0.5787295333109796,-0.012143314132117666,0.2,0.022162804,,
187,2392,448512,36.81,50.685274879999994,219,0.9166754707694054,0.0003,0.171875,2180,0.25247952342033386,0.9700636876747012,-0.6284094631671906,-0.018757777177961545,0.2,0.03082323,,
,,450000,,,,0.8809729218482971,0.0003,0.17783203125,2190,0.43143001198768616,1.2873746419325471,-0.6381968449801206,-0.017773085528460797,0.2,0.026771072,51.74662704467774,35.4
188,2395,450560,38.41,50.65877055000001,220,,,,,,,,,,,,
188,2399,452608,38.5,51.06281967999999,221,0.937825508415699,0.0003,0.19970703125,2200,0.27560552954673767,0.8192749683745205,-0.6486147232353687,-0.010853421749197878,0.2,0.028439412,,
189,2402,454656,37.62,51.01492199000001,222,0.9189344197511673,0.0003,0.178173828125,2210,0.2781440019607544,1.0147993606515229,-0.6316004610620439,-0.022582424963184168,0.2,0.025046838,,
189,2406,456704,37.53,50.58590241000001,223,0.9449796415865421,0.0003,0.19267578125,2220,0.2957676649093628,0.6535504815168679,-0.6238122346810997,-0.012199244128714782,0.2,0.03656542,,
190,2409,458752,38.4,50.81664285,224,0.9243790060281754,0.0003,0.152099609375,2230,0.29419952630996704,0.8692351185716689,-0.5991147195920348,-0.014636890190013218,0.2,0.020611942,,
,,460000,,,,0.9279844686388969,0.0003,0.195458984375,2240,0.252170205116272,1.0661433800123632,-0.6381973657757044,-0.014036726595077199,0.2,0.03218981,50.175595092773435,39.0
190,2413,460800,39.16,51.14251735999999,225,,,,,,,,,,,,
191,2416,462848,38.08,50.90959744999999,226,0.9304074347019196,0.0003,0.190869140625,2250,0.15221412479877472,0.8883293122984469,-0.6082190610468388,-0.012610914248216431,0.2,0.035171296,,
