time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/value_loss,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
559104,273,317,-15.93549719,692.5,1760,0.0,2720,-4.3856166243553165,-0.0004736123722977936,0.245172381401062,2.9764585494995117,27.609981001913546,3e-05,0.1,2.0655338e-05,,
560000,,,,,,0.0,2730,-4.411784535646438,-0.0012551781095680782,0.9466751553118229,0.3584491014480591,1.4536458972841502,3e-05,0.1,0.00010240704,0.7782715797424317,654.4
561152,274,316,-15.98394802,690.13,1771,,,,,,,,,,,,
563200,275,317,-16.43121575,695.94,1776,0.01767578125,2740,-4.405923444032669,-0.006042792752850801,0.9563122466206551,0.027276895940303802,0.24535986930131912,3e-05,0.1,0.0013866045,,
565248,276,317,-17.527231439999998,699.07,1780,0.001171875,2750,-4.392751395702362,-0.0032362755329813806,0.9551428817212582,0.13266485929489136,0.729231383278966,3e-05,0.1,0.0005615449,,
567296,277,317,-17.31852653,696.63,1785,0.0,2760,-4.38929512500763,-0.00031061223708093164,0.5029110014438629,15.239526748657227,38.752735829353334,3e-05,0.1,2.4032692e-05,,
569344,278,317,-19.32827413,706.46,1790,0.0,2770,-4.41239230632782,-0.0017803497554268687,0.9587705060839653,0.26260557770729065,0.804106841981411,3e-05,0.1,0.0002476019,,
570000,,,,,,0.0,2780,-4.4089161336421965,-0.0009587314416421577,0.27160704135894775,30.2807674407959,54.42118798494339,3e-05,0.1,0.00012226086,-5.806539916992188,793.8
571392,279,316,-19.48845711,705.85,1802,,,,,,,,,,,,
573440,280,317,-20.517860470000002,704.07,1807,0.00078125,2790,-4.421361780166626,-0.0032611827278742566,0.9217278882861137,0.14996881783008575,0.6855428442358971,3e-05,0.1,0.00047621786,,
575488,281,317,-19.75571509,702.73,1812,0.0,2800,-4.391340208053589,-0.0006165008198877331,0.6931173801422119,17.16379165649414,38.08491210639477,3e-05,0.1,4.717562e-05,,
577536,282,317,-18.668026440000002,694.08,1817,0.0,2810,-4.386513829231262,-0.0006001008630846627,0.6484694182872772,4.305225372314453,31.05320232361555,3e-05,0.1,3.3383636e-05,,
579584,283,318,-19.646436060000003,695.54,1821,0.009375,2820,-4.414586210250855,-0.004815803212113679,0.840467780828476,0.13310039043426514,0.4840845240280032,3e-05,0.1,0.00075793336,,
580000,,,,,,0.0,2830,-4.384993195533752,-0.0011948127415962518,0.8071113228797913,67.84133911132812,43.9808010160923,3e-05,0.1,7.181085e-05,-53.114634132385255,753.8
581632,284,317,-20.0189441,696.69,1834,,,,,,,,,,,,
583680,285,317,-19.63281263,698.91,1838,0.0322265625,2840,-4.421238130331039,-0.007408113722340204,0.8578624129295349,0.028452903032302856,0.23375119538977743,3e-05,0.1,0.0018616368,,
585728,286,317,-19.71827356,705.3,1843,0.04912109375,2850,-4.37534219622612,-0.007634955804678612,0.7306696772575378,0.18575453758239746,0.5862231006845832,3e-05,0.1,0.0023081969,,
587776,287,318,-18.140910010000002,698.93,1848,0.029150390625,2860,-4.404303312301636,-0.005525718230637721,0.5572455823421478,0.30893272161483765,0.49389520939439535,3e-05,0.1,0.0013788692,,
589824,288,318,-19.13267466,701.73,1853,0.003466796875,2870,-4.412755876779556,-0.004410571169864852,0.8322643041610718,0.0621938519179821,0.6142251932993531,3e-05,0.1,0.0010083965,,
590000,,,,,,0.0,2880,-4.359416615962982,-0.0017416332702850923,0.925834596157074,0.6133887767791748,2.999686277657747,3e-05,0.1,0.00017636037,-32.56186761856079,895.8
591872,289,317,-19.335076530000002,697.02,1866,,,,,,,,,,,,
593920,290,317,-19.91314347,704.5,1871,0.05244140625,2890,-4.383870619535446,-0.0074251578684197735,0.709094226360321,0.04810662940144539,0.2828812622465193,3e-05,0.1,0.0021545866,,
595968,291,317,-20.84805107,706.99,1877,0.0,2900,-4.383628803491592,-0.0008570577061618678,0.1806929111480713,7.642251491546631,33.935833137482405,3e-05,0.1,0.00011661,,
598016,292,315,-22.59800817,710.79,1894,0.0,2910,-4.389059227705002,-0.0002507904573576525,0.5693723857402802,12.48366641998291,38.880809189379214,3e-05,0.1,5.447888e-06,,
600000,,,,,,0.0,2920,-4.329290902614593,-0.00023809641425032169,0.6472351253032684,20.111717224121094,79.14553983211518,3e-05,0.1,3.078807e-06,-49.68158254623413,788.2
600064,293,311,-21.766093180000002,702.7,1926,,,,,,,,,,,,
602112,294,310,-22.625288400000002,710.93,1939,0.0,2930,-4.384124350547791,-0.0002613836004456971,0.39370691776275635,50.44069290161133,37.32184737622738,3e-05,0.1,3.8256403e-06,,
604160,295,310,-23.840717779999995,716.98,1948,0.0,2940,-4.358733189105988,-0.001316575042437762,0.11068868637084961,23.01934051513672,40.788256934285165,3e-05,0.1,0.00010671301,,
606208,296,310,-24.94313274,721.17,1955,0.0052734375,2950,-4.4037491381168365,-0.0016492802766151725,0.37182527780532837,17.486351013183594,39.58286257982254,3e-05,0.1,0.00038040103,,
608256,297,308,-25.718283050000004,725.72,1974,0.0,2960,-4.376134395599365,-0.00022025933139957488,0.5488839745521545,5.180461406707764,32.59234691858292,3e-05,0.1,3.5610574e-06,,
610000,,,,,,0.0,2970,-4.392768710851669,-0.0009682130330475047,0.129530131816864,8.266925811767578,39.434959281980994,3e-05,0.1,0.00016857483,-11.983040809631348,726.8
610304,298,304,-27.78093819,734.52,2001,,,,,,,,,,,,
612352,299,303,-28.094374079999998,736.0,2018,0.0,2980,-4.373175048828125,-0.0002016649959841743,0.40390855073928833,14.304437637329102,78.34510071277619,3e-05,0.1,9.046285e-06,,
614400,300,302,-28.631447279999996,738.64,2032,0.0,2990,-4.377546507120132,-0.0010414674587082117,0.9365002885460854,0.37389811873435974,1.0458121955394746,3e-05,0.1,8.1734586e-05,,
616448,301,300,-28.833290089999995,745.64,2049,0.0,3000,-4.393917387723922,-0.0007517330115661025,0.5991626679897308,20.124670028686523,33.648405116796496,3e-05,0.1,3.2442156e-05,,
618496,302,298,-28.41424961,740.64,2068,0.008349609375,3010,-4.381516087055206,-0.003149062750162557,0.9539666287600994,0.13734975457191467,0.45791458413004876,3e-05,0.1,0.0007992238,,
620000,,,,,,0.0,3020,-4.384943568706513,-0.000711827733903192,0.5991528630256653,23.476606369018555,33.3184712767601,3e-05,0.1,3.3899036e-05,-32.03942680358887,821.6
620544,303,296,-27.68886947,741.34,2094,,,,,,,,,,,,
622592,304,294,-28.204252790000005,751.27,2112,0.084765625,3030,-4.402574777603149,-0.009024325635982678,0.9303188920021057,-0.04108045622706413,0.08699865550734102,3e-05,0.1,0.002668613,,
624640,305,293,-28.215255580000004,753.76,2127,0.0,3040,-4.385814893245697,-0.001180140921496786,0.9485895298421383,0.7584715485572815,2.4701595798134806,3e-05,0.1,0.00011801309,,
626688,306,292,-27.196140080000006,745.91,2142,0.0,3050,-4.3728142321109775,-0.0004455994145246223,0.21643739938735962,11.239331245422363,29.56160080432892,3e-05,0.1,2.2467604e-05,,
628736,307,291,-25.901676700000003,747.46,2158,0.0,3060,-4.381895279884338,-0.00037526459564105605,0.5915988385677338,9.928752899169922,30.98858663588762,3e-05,0.1,1.24696235e-05,,
630000,,,,,,0.007470703125,3070,-4.401144754886627,-0.004065030507626943,0.9400877319276333,0.16735146939754486,0.4291679351590574,3e-05,0.1,0.00077872036,-13.568029928207398,658.2
630784,308,288,-26.363182190000003,751.08,2188,,,,,,,,,,,,
632832,309,286,-26.272934479999993,752.04,2208,0.0,3080,-4.389566773176194,-0.0006986809312365949,0.9569174274802208,0.31942665576934814,1.4104652259498835,3e-05,0.1,4.5475346e-05,,
634880,310,284,-26.519524790000002,756.77,2227,0.0,3090,-4.38985623717308,-0.0005472256249049679,0.30805110931396484,13.307525634765625,37.19491399228573,3e-05,0.1,3.9355975e-05,,
636928,311,284,-27.369941880000002,754.65,2242,0.00869140625,3100,-4.409903645515442,-0.0016284106997773052,0.3148181438446045,24.075328826904297,40.977173602581026,3e-05,0.1,0.00071062637,,
638976,312,282,-28.052976099999995,753.64,2260,0.0,3110,-4.40594642162323,-0.0006535559397889302,0.2955330014228821,4.326231479644775,30.759087723493575,3e-05,0.1,4.0507497e-05,,
640000,,,,,,0.0,3120,-4.403211742639542,-0.00028632633620873094,0.6818974614143372,8.752361297607422,46.13171454071998,3e-05,0.1,6.0171587e-06,-10.292355728149413,633.4
641024,313,280,-26.705221979999997,748.76,2283,,,,,,,,,,,,
643072,314,279,-26.71594915,749.3,2297,0.0013671875,3130,-4.429314982891083,-0.002315077037201263,0.8137629926204681,0.2904161214828491,1.1361501544713974,3e-05,0.1,0.00021981585,,
645120,315,278,-27.386904409999996,752.26,2313,0.0,3140,-4.3617540955543515,-0.000507027207640931,0.5902583301067352,5.019514083862305,39.66560561656952,3e-05,0.1,2.6506692e-05,,
647168,316,277,-27.248335360000006,747.78,2333,0.0,3150,-4.378655028343201,-0.00030335268820635974,0.6114153563976288,46.82272720336914,75.17443635463715,3e-05,0.1,5.9147133e-06,,
649216,317,276,-27.434009850000002,754.48,2347,0.0,3160,-4.402542287111283,-0.0002580805157776922,0.7059330344200134,60.926483154296875,38.12285901606083,3e-05,0.1,4.5578054e-06,,
650000,,,,,,0.0,3170,-4.386344313621521,-0.0011516641738126055,0.875078596174717,0.5124143362045288,2.071911833435297,3e-05,0.1,0.00012116012,-24.240638756752013,698.6
651264,318,274,-25.936326060000003,753.23,2371,,,,,,,,,,,,
653312,319,273,-25.705118660000004,753.14,2391,0.0001953125,3180,-4.436705082654953,-0.0014468548630247823,0.8027473539113998,1.0013890266418457,2.3462639383971693,3e-05,0.1,0.00012484723,,
655360,320,272,-25.538879220000002,752.83,2406,0.030908203125,3190,-4.447284758090973,-0.006825035973452032,0.4949769973754883,0.1172788217663765,0.8407909017056227,3e-05,0.1,0.0019446004,,
657408,321,271,-27.41193889,755.63,2423,0.0,3200,-4.4085834383964535,-0.0010226707207038998,0.3924207091331482,47.001739501953125,41.36322119832039,3e-05,0.1,6.3254585e-05,,
659456,322,271,-27.559000530000002,742.72,2428,0.008544921875,3210,-4.375832718610764,-0.002259835839504376,0.017102479934692383,17.361478805541992,79.52627744674683,3e-05,0.1,0.0007768938,,
660000,,,,,,0.03505859375,3220,-4.443672996759415,-0.008043487687245943,0.7061935365200043,-0.008886009454727173,0.34134854208678006,3e-05,0.1,0.0018337695,-11.863915729522706,717.2
661504,323,269,-28.382328949999998,747.9,2456,,,,,,,,,,,,
663552,324,268,-28.151750420000003,747.49,2469,0.0,3230,-4.399687463045121,-0.0008479541109409183,0.43652915954589844,3.1367831230163574,31.286615979671478,3e-05,0.1,8.103534e-05,,
665600,325,267,-28.263920609999996,747.39,2490,0.004931640625,3240,-4.444957673549652,-0.002982651967613492,0.8042351454496384,0.09024357795715332,0.7219540299847722,3e-05,0.1,0.000666842,,
667648,326,266,-27.23402739,743.2,2509,0.0,3250,-4.372912293672561,-0.0006531377526698634,0.7883218824863434,5.7663493156433105,44.88134290575981,3e-05,0.1,4.6896632e-05,,
669696,327,265,-27.24293376,741.68,2525,0.0,3260,-4.392211163043976,-0.0019743194672628304,0.9047509208321571,0.12568198144435883,0.839665574207902,3e-05,0.1,0.00017113378,,
670000,,,,,,0.0,3270,-4.415315240621567,-7.398652815027162e-05,0.7521151602268219,12.604520797729492,42.30022964775562,3e-05,0.1,7.237162e-06,-7.141119480133057,614.0
671744,328,262,-25.44621599,735.02,2555,,,,,,,,,,,,
673792,329,262,-24.52575331,725.14,2570,0.000244140625,3280,-4.420052570104599,-0.001130963850300759,0.9087387919425964,0.2590525150299072,1.3489067874848844,3e-05,0.1,0.000103235565,,
675840,330,261,-24.210442430000004,718.43,2586,0.0,3290,-4.402478587627411,-0.0006796560293878429,0.7309323847293854,6.150790214538574,36.1432100713253,3e-05,0.1,2.6850554e-05,,
677888,331,260,-23.69472824,716.53,2605,0.00029296875,3300,-4.415054297447204,-0.0021105198247823864,0.9348191097378731,0.2140185534954071,1.3753169067203999,3e-05,0.1,0.00016227394,,
679936,332,259,-20.7364307,697.31,2622,0.002685546875,3310,-4.390183311700821,-0.0024135843399562874,0.8730875998735428,0.2051657885313034,0.8710715759545564,3e-05,0.1,0.0006148451,,
680000,,,,,,0.00146484375,3320,-4.410939621925354,-0.0029962588698253965,0.9361063688993454,0.10645575076341629,0.6431359754875302,3e-05,0.1,0.0005129279,-33.09165141582489,868.2
681984,333,256,-20.53194046,704.93,2654,,,,,,,,,,,,
684032,334,256,-19.76888306,705.48,2668,0.0328125,3330,-4.406398713588715,-0.006306875264272094,0.6215692460536957,0.2638013958930969,0.5817581326700747,3e-05,0.1,0.001544816,,
686080,335,255,-20.279025729999997,698.69,2687,0.00029296875,3340,-4.374642890691757,-0.0008395508237299509,0.9201969504356384,2.499741315841675,3.763555211573839,3e-05,0.1,0.00012707626,,
688128,336,254,-20.72151054,703.89,2705,0.0,3350,-4.41680783033371,-0.0006595054845092818,0.2951265573501587,2.8065857887268066,23.182735309004784,3e-05,0.1,3.547009e-05,,
690000,,,,,,0.0,3360,-4.394962775707245,-0.0013055574730969966,0.9420345053076744,0.2306807041168213,1.6032315276563167,3e-05,0.1,0.00013883226,-25.729142093658446,642.8
690176,337,252,-19.68607292,701.5,2735,,,,,,,,,,,,
692224,338,251,-19.40851632,699.36,2752,0.00947265625,3370,-4.433344107866287,-0.005058401572750881,0.9586056806147099,0.050269030034542084,0.7175799468532205,3e-05,0.1,0.0008916296,,
694272,339,250,-17.52380319,692.11,2770,0.0,3380,-4.397510188817978,-0.0015567011781968177,0.9592807963490486,0.3467581272125244,1.6326441291719676,3e-05,0.1,0.00021106194,,
696320,340,249,-17.331744529999998,688.36,2787,0.009619140625,3390,-4.416768425703049,-0.0050523496174719185,0.9548336118459702,0.12170030176639557,0.43263897877186536,3e-05,0.1,0.0009851721,,
698368,341,248,-19.0271182,688.75,2806,0.008203125,3400,-4.411397099494934,-0.005731489369645714,0.937470369040966,0.04325050115585327,0.23728171829134226,3e-05,0.1,0.0009752215,,
700000,,,,,,0.0,3410,-4.409677767753601,-0.0008324427893967367,0.23224109411239624,35.301025390625,71.73546626567841,3e-05,0.1,6.135847e-05,-15.93942894935608,726.4
700416,342,247,-18.15695657,684.24,2833,,,,,,,,,,,,
702464,343,246,-17.70042556,682.24,2849,0.004052734375,3420,-4.416103941202164,-0.002993757399963215,0.9590870663523674,0.08148030936717987,0.43924307813867924,3e-05,0.1,0.0005696907,,
704512,344,245,-15.85088878,679.98,2865,0.0455078125,3430,-4.442402780056,-0.004880118904111441,0.6981516182422638,0.3663954734802246,1.0457428865134717,3e-05,0.1,0.0013901605,,
706560,345,244,-16.69989868,685.67,2884,0.0193359375,3440,-4.4125137507915495,-0.005859347752993927,0.8130272626876831,0.18682920932769775,0.5087652705609799,3e-05,0.1,0.0010667206,,
708608,346,244,-17.57569748,693.6,2903,0.0,3450,-4.350341534614563,-0.00032550855066801885,0.36265236139297485,28.34856414794922,69.46436121463776,3e-05,0.1,1.6065605e-05,,
710000,,,,,,0.0,3460,-4.380848854780197,-0.00072558059473522,0.1919635534286499,17.228574752807617,37.73183945417404,3e-05,0.1,0.000102550315,10.637387657165528,630.4
710656,347,242,-17.246050580000002,693.87,2926,,,,,,,,,,,,
712704,348,241,-15.81491147,692.82,2945,0.004443359375,3470,-4.407902562618256,-0.004296151536982507,0.8002391457557678,0.9842319488525391,1.0182033691555261,3e-05,0.1,0.0006660077,,
714752,349,241,-14.51568039,694.77,2959,0.0,3480,-4.41738309264183,-0.0011616244009928778,0.8834673389792442,0.7802366614341736,2.2726201422512533,3e-05,0.1,6.994742e-05,,
716800,350,240,-13.214813359999999,691.37,2979,0.00625,3490,-4.416809076070786,-0.004001924095791765,0.9446286745369434,0.014854982495307922,0.3859307335689664,3e-05,0.1,0.0008639687,,
718848,351,239,-13.619095380000001,688.74,2998,0.0,3500,-4.400636959075928,-0.0009045657701790333,0.9675062857568264,0.21535396575927734,0.8700723417103291,3e-05,0.1,6.698593e-05,,
720000,,,,,,0.001123046875,3510,-4.416611343622208,-0.002254888811148703,0.9223328456282616,0.2619435489177704,1.1947915200144053,3e-05,0.1,0.00032362237,8.207888174057008,560.8
720896,352,238,-13.603148000000001,689.17,3020,,,,,,,,,,,,
722944,353,237,-14.712671910000001,694.43,3039,0.002099609375,3520,-4.4466130316257475,-0.0026671304687624795,0.9251406416296959,0.11800593137741089,0.5722658798098564,3e-05,0.1,0.0006300736,,
724992,354,236,-14.568612640000001,690.33,3059,0.0,3530,-4.3689668595790865,-0.0007279741403181106,0.6042526066303253,18.00986099243164,42.61586597561836,3e-05,0.1,4.774885e-05,,
727040,355,236,-14.474766029999998,691.08,3078,0.0,3540,-4.409401988983154,-0.0002440496813505888,0.16335517168045044,29.876710891723633,64.77520365715027,3e-05,0.1,6.957329e-06,,
729088,356,235,-15.47970687,699.21,3096,0.0,3550,-4.415288174152375,-0.00165690848371014,0.13529592752456665,5.240485668182373,37.535632610321045,3e-05,0.1,0.00015151381,,
730000,,,,,,0.0,3560,-4.40899943113327,-0.00043325956503394993,0.4626179337501526,11.9324369430542,37.45073023885489,3e-05,0.1,3.33169e-05,-61.86807270050049,847.8
731136,357,233,-14.68571113,694.59,3128,,,,,,,,,,,,
733184,358,233,-14.71566281,692.22,3143,0.000732421875,3570,-4.463171738386154,-0.002678669011220336,0.9473434612154961,0.11132804304361343,0.6794695004820823,3e-05,0.1,0.00034685948,,
735232,359,232,-13.764136240000001,690.0,3162,0.0123046875,3580,-4.469681805372238,-0.004710376405273564,0.8835492134094238,0.31447210907936096,1.043027889728546,3e-05,0.1,0.0010307888,,
737280,360,231,-12.8853538,684.57,3180,0.0017578125,3590,-4.434292125701904,-0.0024623733130283653,0.9134186431765556,0.09219550341367722,0.4725143317133188,3e-05,0.1,0.0005103876,,
739328,361,231,-13.92942739,692.19,3199,0.00615234375,3600,-4.437615895271302,-0.0020665110583649947,0.9435841925442219,0.20078104734420776,0.879537320882082,3e-05,0.1,0.0007061676,,
740000,,,,,,0.0,3610,-4.413073360919952,-0.0005458607396576553,0.5866516530513763,4.368825435638428,27.24190517514944,3e-05,0.1,5.1096722e-05,-0.6938776016235352,523.8
741376,362,229,-13.20065149,691.18,3225,,,,,,,,,,,,
743424,363,229,-12.94617873,697.05,3244,0.001708984375,3620,-4.4291911780834194,-0.002302743276231922,0.9177080169320107,0.05879491567611694,0.40060104709118605,3e-05,0.1,0.00060242735,,
745472,364,228,-13.563956000000001,701.65,3263,0.023876953125,3630,-4.409743750095368,-0.006756631177267991,0.8772549480199814,0.0051884837448596954,0.22977962493896484,3e-05,0.1,0.0019351699,,
747520,365,227,-12.68544503,697.22,3283,0.0,3640,-4.389371031522751,-0.0003018965944647789,0.3389427065849304,11.150135040283203,25.41849964559078,3e-05,0.1,3.278206e-05,,
749568,366,226,-12.755866759999996,704.6,3302,0.0,3650,-4.446258467435837,-0.0020230311434715985,0.8543674200773239,0.291865736246109,1.5877010446041822,3e-05,0.1,0.00013801086,,
750000,,,,,,0.0,3660,-4.384779489040374,-0.0014639605535194278,0.8980810195207596,0.10905729234218597,0.5222900895401835,3e-05,0.1,0.0001614439,-17.694459533691408,691.6
751616,367,225,-13.51396985,709.61,3332,,,,,,,,,,,,
753664,368,224,-13.84638174,706.42,3350,0.0,3670,-4.400981372594833,-0.0006055383899365551,0.5892396867275238,49.91985321044922,40.07834848165512,3e-05,0.1,2.0261446e-05,,
755712,369,224,-12.73638034,702.84,3369,0.0,3680,-4.41828024983406,-0.0013195324689149856,0.9548817127943039,0.46327733993530273,2.1880989596247673,3e-05,0.1,0.00013128604,,
757760,370,223,-12.88728795,704.77,3386,0.0,3690,-4.402669340372086,-0.002259361170581542,0.9565862789750099,0.5597681999206543,0.8615816608071327,3e-05,0.1,0.00021303142,,
759808,371,223,-13.36277721,700.3,3404,0.000244140625,3700,-4.382702434062958,-0.0020148914540186525,0.9431418888270855,0.4250314235687256,1.4204769022762775,3e-05,0.1,0.00024595569,,
760000,,,,,,0.006591796875,3710,-4.453941041231156,-0.0037838117401406634,0.8433316797018051,0.28820565342903137,4.6317563958466055,3e-05,0.1,0.00058476353,1.3379080295562744,649.6
761856,372,222,-12.88888918,698.82,3430,,,,,,,,,,,,
763904,373,221,-12.672898449999996,693.02,3450,0.00673828125,3720,-4.4559388041496275,-0.005467514344491065,0.9129270017147064,0.09411624819040298,0.46143905725330114,3e-05,0.1,0.0013482677,,
765952,374,220,-11.450604299999998,687.46,3468,0.018310546875,3730,-4.440321320295334,-0.00769238832872361,0.9147745743393898,0.024694934487342834,0.19657763335853815,3e-05,0.1,0.0014425291,,
768000,375,220,-12.4319296,691.46,3483,0.0267578125,3740,-4.452415412664413,-0.006618008157238365,0.8686427026987076,0.12123720347881317,0.38127225562930106,3e-05,0.1,0.0014578071,,
770000,,,,,,0.0,3750,-4.330312299728393,-8.604628383181989e-05,0.2976304292678833,13.486061096191406,69.9737998843193,3e-05,0.1,1.1340977e-05,-29.026731109619142,591.6
770048,376,219,-12.44788912,689.11,3508,,,,,,,,,,,,
772096,377,219,-12.922751069999999,688.83,3523,0.030322265625,3760,-4.411602103710175,-0.006875004305038601,0.8729118257761002,0.07085717469453812,0.27412336645647883,3e-05,0.1,0.0014727195,,
774144,378,218,-11.66645452,687.39,3538,0.1103515625,3770,-4.411548656225205,-0.010764492792077363,0.8557154089212418,-0.015012528747320175,0.0770391262602061,3e-05,0.1,0.0025635469,,
776192,379,218,-9.74605583,672.37,3557,0.000927734375,3780,-4.4349124252796175,-0.0022942497656913475,0.9372586384415627,0.14926236867904663,0.5646105295047164,3e-05,0.1,0.00031517466,,
778240,380,217,-10.25563243,668.67,3570,0.041552734375,3790,-4.441109001636505,-0.0074417255178559575,0.5448316037654877,-0.015517063438892365,0.187099366215989,3e-05,0.1,0.0020355117,,
780000,,,,,,0.0,3800,-4.345706462860107,-0.0018323423086258118,0.748891144990921,0.09580443799495697,0.40132852336391805,3e-05,0.1,0.00022887942,-27.096739399433137,768.4
780288,381,216,-11.05659145,674.07,3601,,,,,,,,,,,,
782336,382,216,-11.68154683,668.24,3616,0.0,3810,-4.36239503622055,-0.0002914498851168901,0.8024231195449829,19.06108856201172,40.3036720842123,3e-05,0.1,1.2980454e-05,,
784384,383,215,-13.6351151,673.63,3635,0.0,3820,-4.3870414853096005,-0.0007218963801278733,0.920624352991581,0.5502678155899048,1.9432986572384834,3e-05,0.1,3.4706143e-05,,
786432,384,215,-12.804083559999999,670.75,3654,0.0,3830,-4.281642830371856,-0.00014635802363045515,0.6572577059268951,39.46186447143555,78.64662463665009,3e-05,0.1,4.1393796e-06,,
788480,385,214,-12.267354520000001,661.88,3674,0.0,3840,-4.408988082408905,-0.0009286548898671754,0.8141045123338699,0.2878912687301636,1.9445211462676526,3e-05,0.1,0.0001397263,,
790000,,,,,,0.0,3850,-4.440535181760788,-0.000653249856986804,0.8680412620306015,0.43939414620399475,2.372063039988279,3e-05,0.1,2.0312058e-05,6.620989370346069,572.8
790528,386,213,-11.85289399,664.67,3703,,,,,,,,,,,,
792576,387,213,-9.9407001,658.4,3717,0.006005859375,3860,-4.387080436944961,-0.004154835763620213,0.8101731985807419,-0.021627750247716904,0.22266196277923883,3e-05,0.1,0.00084850966,,
794624,388,212,-10.289152919999998,659.02,3737,0.005810546875,3870,-4.38224691748619,-0.004109782088198699,0.8896534368395805,0.0393388532102108,0.4851581700146198,3e-05,0.1,0.00083854975,,
796672,389,212,-11.15065971,657.22,3756,0.0,3880,-4.313592892885208,-0.0006493293883977457,0.3539956212043762,9.284744262695312,21.75851419866085,3e-05,0.1,6.597527e-05,,
798720,390,211,-13.56178166,669.76,3774,0.0,3890,-4.361329305171966,-0.00018836618401110172,0.2355770468711853,3.7607712745666504,28.497006067633627,3e-05,0.1,2.3812754e-06,,
800000,,,,,,0.0,3900,-4.32193933725357,-0.00013507619296433405,0.26660722494125366,14.949068069458008,66.46422210931777,3e-05,0.1,3.0405354e-06,-15.528151798248292,708.8
800768,391,210,-14.618574590000001,676.12,3802,,,,,,,,,,,,
802816,392,210,-15.2933028,679.77,3822,0.0,3910,-4.435607779026031,-0.0003415279337787069,0.09333819150924683,5.040354251861572,33.03467515707016,3e-05,0.1,8.236879e-06,,
804864,393,209,-16.31658092,683.13,3840,0.0,3920,-4.358109229803086,-0.00015939203731250018,0.6836152970790863,1.7714378833770752,24.877814422547818,3e-05,0.1,4.7890644e-06,,
806912,394,209,-15.54143618,676.36,3859,0.0,3930,-4.419573110342026,-0.00035274672700325027,0.7406078577041626,22.028377532958984,45.96140655875206,3e-05,0.1,6.9120433e-06,,
808960,395,208,-16.466536880000003,677.87,3877,0.0,3940,-4.388718116283417,-0.0001865854414063506,0.7092866897583008,41.414119720458984,43.568597143888475,3e-05,0.1,1.8315623e-06,,
810000,,,,,,0.0,3950,-4.352971082925796,-0.0008388706250116229,0.6431195139884949,29.150907516479492,44.34799887537956,3e-05,0.1,1.8157589e-05,-3.0862881541252136,620.6
811008,396,207,-16.11290962,683.32,3905,,,,,,,,,,,,
813056,397,207,-14.810358059999999,681.2,3918,0.0,3960,-4.405395686626434,-0.0009903948230203241,0.4138581156730652,0.4532325267791748,2.3528037298470736,3e-05,0.1,0.00011293241,,
815104,398,207,-14.680584859999996,685.62,3933,0.00224609375,3970,-4.434760671854019,-0.0021540078916586934,0.9302016794681549,0.40425196290016174,1.0000629518181086,3e-05,0.1,0.00031033723,,
817152,399,206,-14.800849899999996,684.47,3951,0.00234375,3980,-4.4499692022800446,-0.0032725956465583295,0.4470115303993225,0.29568707942962646,1.068080784752965,3e-05,0.1,0.00055641116,,
819200,400,206,-14.791144979999999,681.54,3970,0.01943359375,3990,-4.424279123544693,-0.006190395563316997,0.6944116353988647,0.2283407300710678,0.4899549514055252,3e-05,0.1,0.0014931095,,
820000,,,,,,0.0,4000,-4.409810960292816,-0.00052896345150657,0.03933584690093994,14.947415351867676,32.26390056312084,3e-05,0.1,3.766062e-05,-11.198138236999512,715.0
821248,401,205,-14.95929598,692.3,3997,,,,,,,,,,,,
823296,402,205,-14.75823802,697.09,4015,0.0,4010,-4.393898022174835,-0.0005752589378971607,0.8722036778926849,1.1235098838806152,4.133840529620647,3e-05,0.1,2.3672997e-05,,
825344,403,204,-13.837172360000002,693.48,4028,0.0015625,4020,-4.392045414447784,-0.0018224560073576868,0.8052550405263901,0.7199625372886658,1.4632946096360684,3e-05,0.1,0.00039200648,,
827392,404,204,-12.959112130000003,686.43,4046,0.004052734375,4030,-4.450986552238464,-0.002258087418158539,0.8244498074054718,0.3432995080947876,1.4787822220474482,3e-05,0.1,0.0006715572,,
829440,405,204,-12.97332362,679.51,4064,0.01396484375,4040,-4.445372492074966,-0.003874432458542287,0.8675629943609238,0.06529685109853745,0.33359613372012975,3e-05,0.1,0.0010022628,,
830000,,,,,,0.000830078125,4050,-4.470514065027237,-0.0026624095189617947,0.6158211827278137,0.4317775368690491,1.0225804433226586,3e-05,0.1,0.00032021364,-2.5086053609848022,667.6
831488,406,203,-13.008630019999998,683.39,4088,,,,,,,,,,,,
833536,407,202,-12.967063060000001,684.6,4108,0.0,4060,-4.393439131975174,-0.0022238210745854302,0.9546871818602085,0.2503056228160858,1.139796370640397,3e-05,0.1,0.00022493908,,
835584,408,202,-12.204083850000002,690.43,4129,0.00263671875,4070,-4.456929469108582,-0.003621923422906548,0.6120962798595428,0.04075844585895538,0.3905743231996894,3e-05,0.1,0.000610332,,
837632,409,202,-12.32456112,691.4,4144,0.0,4080,-4.350704854726791,-0.00064420803100802,0.9156618937849998,0.25290846824645996,1.3953680869191885,3e-05,0.1,5.5235112e-05,,
