time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
637,244,155648,93.15,34.01036907,76,0.810321182012558,0.0003,0.21611328125,750,0.5476230978965759,2.4328045001253487,-2.3907354675233363,-0.026121936801064293,0.2,0.021462057,,
637,247,157696,94.38,34.62019041,77,0.8198769837617874,0.0003,0.1849609375,760,0.5423095226287842,2.930986710637808,-2.3770260766148565,-0.026333113123837393,0.2,0.018545771,,
637,250,159744,93.95,33.91477177,78,0.8745084553956985,0.0003,0.209716796875,770,0.6056898832321167,2.3903700884431602,-2.3804522998631,-0.0241335897197132,0.2,0.024536625,,
,,160000,,,,0.8151908367872238,0.0003,0.20908203125,780,0.7807289361953735,2.8558702886104586,-2.3449167795479298,-0.023967661760980263,0.2,0.020401469,33.36931838989258,94.4
636,254,161792,90.06,34.47325532,79,,,,,,,,,,,,
636,257,163840,89.14,35.44570478,80,0.8324983716011047,0.0003,0.224462890625,790,0.7144829630851746,2.904591066762805,-2.3282115548849105,-0.030946051783394067,0.2,0.02242712,,
636,260,165888,86.07,36.12535819,81,0.888551339507103,0.0003,0.1861328125,800,0.5888788104057312,2.8712246000766752,-2.3549619473516943,-0.020830409678455907,0.2,0.016709846,,
637,263,167936,83.68,35.561548959999996,82,0.8237561136484146,0.0003,0.201220703125,810,0.4550913870334625,3.124419360794127,-2.379696021229029,-0.025255521055078133,0.2,0.019879553,,
637,266,169984,82.9,35.95380276,83,0.7850551307201385,0.0003,0.22744140625,820,0.2499644160270691,2.5720677940174936,-2.35573653280735,-0.0280992816631624,0.2,0.024845194,,
,,170000,,,,0.8095002919435501,0.0003,0.254296875,830,0.31956079602241516,2.2694179033860564,-2.3245856538414955,-0.027556563881080364,0.2,0.027676618,26.070112037658692,108.8
636,270,172032,81.87,34.909848540000006,84,,,,,,,,,,,,
636,273,174080,83.72,34.27755676,85,0.6516024470329285,0.0003,0.23505859375,840,0.5365128517150879,5.220544636249542,-2.357299304008484,-0.025167531815532128,0.2,0.021606954,,
636,276,176128,85.45,34.598929559999995,86,0.8271024972200394,0.0003,0.212060546875,850,0.6185696125030518,3.3863161144778133,-2.34302396774292,-0.030263175209984183,0.2,0.019500867,,
636,279,178176,85.57,34.23524763,87,0.83999402821064,0.0003,0.235791015625,860,0.21111196279525757,2.181348661892116,-2.323053826391697,-0.026832071645185352,0.2,0.022841223,,
,,180000,,,,0.829542338848114,0.0003,0.243994140625,870,0.36212313175201416,2.3688238777220247,-2.3290284901857374,-0.02277049645490479,0.2,0.029904919,36.20416679382324,77.4
635,283,180224,87.3,34.9507693,88,,,,,,,,,,,,
635,286,182272,86.42,35.34380835,89,0.8313698470592499,0.0003,0.21728515625,880,0.5500104427337646,2.6033727368339896,-2.272254737466574,-0.02822131316643208,0.2,0.020832416,,
635,289,184320,82.4,35.19696613,90,0.8205839395523071,0.0003,0.21787109375,890,0.4249407649040222,2.6088801680132745,-2.3018252961337566,-0.02473776714250562,0.2,0.02478326,,
636,293,186368,80.85,36.23712172,91,0.8022869378328323,0.0003,0.199853515625,900,0.46717938780784607,2.5345209930092096,-2.2360007159411905,-0.023566333026974463,0.2,0.02057467,,
636,296,188416,77.08,36.267459339999995,92,0.8549126833677292,0.0003,0.242724609375,910,0.4920022189617157,2.2330421375110747,-2.207032974809408,-0.025175683265842963,0.2,0.025995154,,
,,190000,,,,0.84044449031353,0.0003,0.262158203125,920,0.30429327487945557,2.1330211461521684,-2.1845132917165757,-0.028775007856893353,0.2,0.02636811,36.23108978271485,75.4
635,299,190464,77.49,36.538745129999995,93,,,,,,,,,,,,
634,303,192512,77.88,37.52368499,94,0.8172802627086639,0.0003,0.304638671875,930,0.7789667248725891,2.372434617765248,-2.2187894277274607,-0.01740261733357329,0.2,0.032508943,,
613,316,194560,78.15,36.54729186,95,0.8742782473564148,0.0003,0.237451171875,940,0.37218090891838074,2.0409476030617952,-2.1422771874815227,-0.02955991606140742,0.2,0.023119023,,
594,330,196608,78.02,36.7918061,96,0.8069828599691391,0.0003,0.209814453125,950,0.43316930532455444,2.3549161523580553,-2.189443487673998,-0.0223359354204149,0.2,0.023679845,,
576,344,198656,79.29,36.74062705,97,0.8878262490034103,0.0003,0.240673828125,960,0.5191125273704529,2.1379484558477997,-2.136764283105731,-0.026713351553189567,0.2,0.023750566,,
,,200000,,,,0.8009271919727325,0.0003,0.251513671875,970,0.5235557556152344,2.0588170241564514,-2.170049778372049,-0.026713062974158673,0.2,0.026302796,40.91035423278809,62.2
559,358,200704,82.34,36.13709307,98,,,,,,,,,,,,
541,374,202752,82.94,37.07768313,99,0.8265077173709869,0.0003,0.20673828125,980,0.8743105530738831,2.4755771165713667,-2.169213633239269,-0.02110021103726467,0.2,0.022360347,,
523,391,204800,85.91,37.11160823,100,0.8436991423368454,0.0003,0.2365234375,990,0.3033769130706787,2.147240262851119,-2.149431195855141,-0.027424508514013724,0.2,0.028477583,,
511,404,206848,84.89,37.70899981,101,0.8489416837692261,0.0003,0.206787109375,1000,0.42027878761291504,2.032905782200396,-2.057266931608319,-0.024274835767573676,0.2,0.019468263,,
498,418,208896,82.88,38.35330281,102,0.8680570423603058,0.0003,0.241650390625,1010,0.2480388581752777,1.878093201853335,-2.1365310989320276,-0.025377380597637965,0.2,0.028117744,,
,,210000,,,,0.8524602502584457,0.0003,0.233740234375,1020,0.43491438031196594,2.3851938702166082,-2.102020388096571,-0.025518176045443396,0.2,0.02346913,40.001709365844725,63.6
486,433,210944,80.8,38.82400856,103,,,,,,,,,,,,
